district_id,school_id,eng_yn,math_yn,read_yn,sci_yn,year,pct_remediation,est_child_poverty,est_total_child,est_total_pop,child_pov_ratio,child_adult_ratio,county,instruction_total,support_total,community_total,other_total,sum_total,instruction_per_pupil,support_per_pupil,community_per_pupil,other_per_pupil,sum_per_pupil,achievement_dir,growth_dir,overall_dir,school_grade,rank,read_achievement,math_achievement,write_achievement,science_achievement,overall_weighted_growth,read_growth,math_growth,write_growth,graduation_rate,total,pct_amind,pct_asian,pct_black,pct_hisp,pct_white,pct_pi,pct_2ormore,pct_fr,district_name,school
980,4378,1.0,1.0,1.0,0.0,2011,,4090,12557,73924,0.32571474078203394,0.16986364374222174,EL PASO,50347660,40640718,95971,11878043,102962393, 4862 , 3925 , 9 , 1147 , 9943 ,-1.0,-1.0,0.0,9,68,9,9,10,9,6,6,6,6,97.1,388,0.025773196,0.06443299,0.128865979,0.226804124,0.551546392,0.0,0.00257732,0.29600000000000004,HARRISON 2,JAMES IRWIN CHARTER HIGH SCHOOL
980,7882,0.0,0.0,0.0,0.0,2011,0.580247,4090,12557,73924,0.32571474078203394,0.16986364374222174,EL PASO,50347660,40640718,95971,11878043,102962393, 4862 , 3925 , 9 , 1147 , 9943 ,1.0,1.0,1.0,6,266,5,5,5,4,6,6,6,6,80.2,887,0.014656144,0.045095829,0.316798196,0.359639233,0.219842165,0.005636979,0.038331454,0.629,HARRISON 2,SIERRA HIGH SCHOOL
990,5841,0.0,0.0,0.0,0.0,2011,0.417476,1489,9681,47020,0.15380642495609959,0.20589111016588685,EL PASO,39394071,27862135,1308042,4477352,73041601, 4592 , 3248 , 152 , 522 , 8515 ,-1.0,-1.0,-1.0,6,249,6,6,6,6,5,5,5,5,81.3,1293,0.012374323,0.011600928,0.144624903,0.19025522,0.58546017,0.012374323,0.043310131,0.36,WIDEFIELD 3,MESA RIDGE HIGH SCHOOL
990,9566,0.0,0.0,0.0,0.0,2011,0.37931,1489,9681,47020,0.15380642495609959,0.20589111016588685,EL PASO,39394071,27862135,1308042,4477352,73041601, 4592 , 3248 , 152 , 522 , 8515 ,-1.0,-1.0,-1.0,6,234,6,6,6,6,5,5,5,5,82.8,1264,0.008702532,0.011075949,0.132120253,0.231803797,0.556170886,0.007911392,0.05221519,0.321,WIDEFIELD 3,WIDEFIELD HIGH SCHOOL
1000,3110,1.0,0.0,0.0,0.0,2011,0.375839,1816,7622,32448,0.23825767515087903,0.23489891518737674,EL PASO,37719632,26830998,148183,12142176,76840989, 5233 , 3722 , 21 , 1684 , 10660 ,0.0,0.0,0.0,6,249,6,6,6,6,3,3,3,5,91.6,1620,0.009259259,0.016049383,0.185185185,0.208024691,0.512345679,0.009259259,0.059876543,0.319,FOUNTAIN 8,FOUNTAIN-FORT CARSON HIGH SCHOOL
1010,1870,1.0,0.0,0.0,0.0,2011,0.227848,6918,35248,232563,0.19626645483431684,0.15156323232844435,EL PASO,156732194,102662745,1003119,34424388,294822446, 5565 , 3645 , 36 , 1222 , 10468 ,0.0,0.0,0.0,6,228,8,9,9,7,3,4,3,5,76.7,1469,0.008849558,0.01701838,0.037440436,0.204220558,0.641933288,0.004765146,0.085772634,0.336,COLORADO SPRINGS 11,CORONADO HIGH SCHOOL
1010,2202,1.0,0.0,0.0,0.0,2011,0.271111,6918,35248,232563,0.19626645483431684,0.15156323232844435,EL PASO,156732194,102662745,1003119,34424388,294822446, 5565 , 3645 , 36 , 1222 , 10468 ,-1.0,-1.0,-1.0,6,174,9,9,9,9,6,5,6,6,76.900000000000006,2145,0.01025641,0.022377622,0.053146853,0.195804196,0.611655012,0.005128205,0.101631702,0.294,COLORADO SPRINGS 11,DOHERTY HIGH SCHOOL
1010,5948,0.0,0.0,0.0,0.0,2011,0.423077,6918,35248,232563,0.19626645483431684,0.15156323232844435,EL PASO,156732194,102662745,1003119,34424388,294822446, 5565 , 3645 , 36 , 1222 , 10468 ,-1.0,-1.0,-1.0,5,288,5,6,5,5,6,6,6,6,71.5,1110,0.013513514,0.022522523,0.114414414,0.403603604,0.385585586,0.000900901,0.059459459,0.625,COLORADO SPRINGS 11,MITCHELL HIGH SCHOOL
1010,6680,1.0,0.0,0.0,0.0,2011,0.22549,6918,35248,232563,0.19626645483431684,0.15156323232844435,EL PASO,156732194,102662745,1003119,34424388,294822446, 5565 , 3645 , 36 , 1222 , 10468 ,-1.0,-1.0,-1.0,6,189,7,9,7,7,6,5,6,5,73.8,1975,0.018227848,0.023291139,0.061772152,0.224810127,0.594936709,0.003037975,0.073924051,0.359,COLORADO SPRINGS 11,PALMER HIGH SCHOOL
1010,9298,0.0,0.0,0.0,0.0,2011,0.426966,6918,35248,232563,0.19626645483431684,0.15156323232844435,EL PASO,156732194,102662745,1003119,34424388,294822446, 5565 , 3645 , 36 , 1222 , 10468 ,-1.0,-1.0,-1.0,5,270,4,5,4,4,5,5,5,5,67.2,1007,0.013902681,0.030784508,0.110228401,0.315789474,0.444885799,0.003972195,0.080436941,0.5820000000000001,COLORADO SPRINGS 11,WASSON HIGH SCHOOL
1020,1590,1.0,1.0,1.0,0.0,2011,0.145078,225,3754,21843,0.05993606819392648,0.17186283935356864,EL PASO,21842315,13852462,42498,20393418,56130692, 4958 , 3144 , 10 , 4629 , 12742 ,0.0,0.0,0.0,12,15,12,12,12,11,9,8,9,6,93.1,1342,0.004470939,0.047690015,0.022354694,0.121460507,0.785394933,0.003725782,0.01490313,0.076,CHEYENNE MOUNTAIN 12,CHEYENNE MOUNTAIN HIGH SCHOOL
1030,5468,1.0,0.0,1.0,0.0,2011,0.152542,189,1158,8418,0.16321243523316062,0.1375623663578047,EL PASO,8039117,5757298,2849,717546,14516809, 5604 , 4013 , 2 , 500 , 10120 ,-1.0,0.0,0.0,7,148,6,6,7,6,5,1,6,5,97.3,494,0.004048583,0.006072874,0.008097166,0.097165992,0.83805668,0.0,0.046558704,0.14400000000000002,MANITOU SPRINGS 14,MANITOU SPRINGS HIGH SCHOOL
1040,76,1.0,1.0,1.0,0.0,2011,0.147368,1279,21821,100026,0.05861326245359974,0.21815328014716173,EL PASO,116364214,76150859,330635,66681893,259527602, 5186 , 3394 , 15 , 2972 , 11566 ,-1.0,0.0,-1.0,10,54,10,10,11,11,6,6,7,6,90.2,1359,0.004415011,0.02281089,0.022075055,0.099337748,0.802060338,0.005150846,0.04415011,0.078,ACADEMY 20,AIR ACADEMY HIGH SCHOOL
1040,5126,1.0,0.0,1.0,0.0,2011,0.253012,1279,21821,100026,0.05861326245359974,0.21815328014716173,EL PASO,116364214,76150859,330635,66681893,259527602, 5186 , 3394 , 15 , 2972 , 11566 ,0.0,-1.0,-1.0,9,104,9,9,9,9,6,6,5,6,87.5,1532,0.005221932,0.02154047,0.026109661,0.139033943,0.757180157,0.003263708,0.047650131,0.091,ACADEMY 20,LIBERTY HIGH SCHOOL
1040,6937,1.0,0.0,1.0,0.0,2011,0.187166,1279,21821,100026,0.05861326245359974,0.21815328014716173,EL PASO,116364214,76150859,330635,66681893,259527602, 5186 , 3394 , 15 , 2972 , 11566 ,0.0,-1.0,-1.0,12,28,12,10,12,12,8,8,6,9,90.7,1409,0.008516678,0.036195884,0.022711143,0.105039035,0.79418027,0.005677786,0.027679205,0.05,ACADEMY 20,PINE CREEK HIGH SCHOOL
1040,7240,1.0,0.0,1.0,0.0,2011,0.149038,1279,21821,100026,0.05861326245359974,0.21815328014716173,EL PASO,116364214,76150859,330635,66681893,259527602, 5186 , 3394 , 15 , 2972 , 11566 ,0.0,0.0,-1.0,9,74,9,9,9,9,5,5,6,5,89.8,1584,0.006313131,0.0625,0.039141414,0.13510101,0.701388889,0.001893939,0.053661616,0.11699999999999999,ACADEMY 20,RAMPART HIGH SCHOOL
1060,6902,1.0,0.0,0.0,0.0,2011,0.470588,154,890,4127,0.17303370786516853,0.21565301671916645,EL PASO,2845645,2350101,0,3671771,8867518, 4388 , 3624 , 0 , 5662 , 13674 ,0.0,-1.0,-1.0,9,79,7,6,9,9,8,9,6,8,95.3,326,0.024539877,0.003067485,0.006134969,0.067484663,0.898773006,0.0,0.0,0.239,PEYTON 23 JT,PEYTON JUNIOR/SENIOR HIGH SCHOOL
1080,5100,1.0,1.0,1.0,0.0,2011,0.109756,330,6711,29446,0.04917299955297273,0.2279087142566053,EL PASO,26035998,20808353,354374,49752252,96950978, 4594 , 3671 , 63 , 8778 , 17106 ,0.0,0.0,0.0,10,43,11,12,12,12,6,6,6,6,91.5,910,0.002197802,0.025274725,0.012087912,0.068131868,0.847252747,0.0,0.045054945,0.057999999999999996,LEWIS PALMER 38,LEWIS-PALMER HIGH SCHOOL
1110,2908,1.0,0.0,0.0,0.0,2011,0.29661,1565,16695,75238,0.09374064091045223,0.22189585050107657,EL PASO,56585096,46100349,11710,17599959,120297114, 3962 , 3227 , 1 , 1232 , 8422 ,0.0,1.0,1.0,9,81,9,8,9,7,9,7,9,9,88.8,1298,0.010785824,0.020030817,0.05624037,0.121725732,0.765793529,0.002311248,0.023112481,0.125,FALCON 49,FALCON HIGH SCHOOL
1110,7613,0.0,0.0,0.0,0.0,2011,0.333333,1565,16695,75238,0.09374064091045223,0.22189585050107657,EL PASO,56585096,46100349,11710,17599959,120297114, 3962 , 3227 , 1 , 1232 , 8422 ,0.0,0.0,0.0,6,203,6,7,6,6,6,6,6,6,79.5,1162,0.013769363,0.072289157,0.124784854,0.21686747,0.555938038,0.000860585,0.015490534,0.24100000000000002,FALCON 49,SAND CREEK HIGH SCHOOL
1140,1266,0.0,0.0,0.0,0.0,2011,0.337079,882,3937,27908,0.22402844805689612,0.14107066074243946,FREMONT,17833015,12329770,175758,10460152,40798696, 4723 , 3265 , 47 , 2770 , 10805 ,-1.0,0.0,-1.0,5,306,6,6,6,6,2,1,3,3,74.400000000000006,1090,0.005504587,0.00733945,0.005504587,0.130275229,0.826605505,0.003669725,0.021100917,0.418,CANON CITY RE 1,CANON CITY HIGH SCHOOL
1150,3002,0.0,0.0,0.0,0.0,2011,0.545455,407,1892,17068,0.21511627906976744,0.1108507147879072,FREMONT,7250914,5837218,140006,7400446,20628585, 4446 , 3579 , 86 , 4538 , 12649 ,0.0,0.0,0.0,6,212,6,6,6,7,8,7,6,9,83.7,498,0.010040161,0.002008032,0.012048193,0.12248996,0.815261044,0.002008032,0.036144578,0.402,FREMONT RE 2,FLORENCE HIGH SCHOOL
1180,570,1.0,0.0,0.0,0.0,2011,0.327273,836,6414,37537,0.13033988150919862,0.1708714068785465,GARFIELD,31287549,16206256,0,88344174,135837979, 6095 , 3157 , 0 , 17211 , 26464 ,0.0,1.0,0.0,9,93,6,8,6,6,12,10,12,9,86.8,437,0.00228833,0.013729977,0.0,0.52402746,0.418764302,0.0,0.041189931,0.38,ROARING FORK RE 1,BASALT HIGH SCHOOL
1180,3468,1.0,0.0,0.0,0.0,2011,0.298507,836,6414,37537,0.13033988150919862,0.1708714068785465,GARFIELD,31287549,16206256,0,88344174,135837979, 6095 , 3157 , 0 , 17211 , 26464 ,1.0,0.0,0.0,11,31,8,9,7,9,12,11,12,9,80.900000000000006,768,0.010416667,0.010416667,0.0,0.404947917,0.540364583,0.0,0.033854167,0.163,ROARING FORK RE 1,GLENWOOD SPRINGS HIGH SCHOOL
1180,7422,0.0,0.0,0.0,0.0,2011,0.166667,836,6414,37537,0.13033988150919862,0.1708714068785465,GARFIELD,31287549,16206256,0,88344174,135837979, 6095 , 3157 , 0 , 17211 , 26464 ,1.0,1.0,1.0,6,172,6,6,6,5,10,10,7,12,66.2,304,0.003289474,0.006578947,0.003289474,0.595394737,0.348684211,0.006578947,0.036184211,0.451,ROARING FORK RE 1,ROARING FORK HIGH SCHOOL
1195,7360,1.0,0.0,0.0,0.0,2011,0.52381,601,5205,24956,0.1154658981748319,0.20856707805738098,GARFIELD,21218663,19223011,16115,29319320,69777109, 4684 , 4243 , 4 , 6472 , 15402 ,0.0,1.0,1.0,6,183,6,6,6,5,8,9,7,7,73.7,630,0.00952381,0.0,0.003174603,0.428571429,0.536507937,0.00952381,0.012698413,0.39,GARFIELD RE 2,RIFLE HIGH SCHOOL
1350,5864,1.0,0.0,0.0,0.0,2011,0.2,266,1593,11739,0.1669805398618958,0.13570150779453105,GRAND,7257329,5706296,4136,10626927,23594688, 5576 , 4384 , 3 , 8165 , 18127 ,0.0,0.0,0.0,6,231,6,8,6,6,3,2,5,3,90.4,348,0.00862069,0.014367816,0.005747126,0.068965517,0.893678161,0.002873563,0.005747126,0.126,EAST GRAND 2,MIDDLE PARK HIGH SCHOOL
1360,3694,1.0,0.0,0.0,0.0,2011,0.26087,304,1999,15348,0.1520760380190095,0.13024498305968205,GUNNISON,9551912,6088434,626,5185131,20826103, 5541 , 3532 , 0 , 3008 , 12080 ,0.0,0.0,0.0,6,206,6,6,6,7,6,4,6,6,87.1,332,0.003012048,0.003012048,0.0,0.141566265,0.843373494,0.0,0.009036145,0.13,GUNNISON WATERSHED RE 1J,GUNNISON HIGH SCHOOL
1390,9212,0.0,0.0,0.0,0.0,2011,,242,666,5249,0.3633633633633634,0.12688131072585254,HUERFANO,2784726,2541904,0,5437592,10764222, 4857 , 4434 , 0 , 9485 , 18776 ,0.0,-1.0,0.0,5,301,6,5,5,2,2,3,1,5,84.6,146,0.02739726,0.0,0.006849315,0.623287671,0.335616438,0.0,0.006849315,0.7120000000000001,HUERFANO RE 1,JOHN MALL JUNIOR-SENIOR HIGH SCHOOL
1420,33,0.0,0.0,0.0,0.0,2011,0.545455,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,-1.0,,-1.0,2,344,5,5,5,3,4,6,5,2,25.2,377,0.01061008,0.013262599,0.015915119,0.25729443,0.681697613,0.00265252,0.018567639,0.408,JEFFERSON COUNTY R 1,MC LAIN HIGH SCHOOL
1420,108,0.0,0.0,0.0,0.0,2011,0.5,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,0.0,0.0,4,319,3,5,3,3,3,5,3,3,63.4,739,0.02300406,0.067658999,0.027063599,0.648173207,0.216508796,0.01082544,0.0067659,0.731,JEFFERSON COUNTY R 1,ALAMEDA HIGH SCHOOL
1420,370,0.0,0.0,0.0,0.0,2011,0.566038,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,0.0,0.0,5,230,5,6,6,5,7,6,9,6,81.5,1039,0.018286814,0.050048123,0.014436959,0.350336862,0.547641963,0.001924928,0.01732435,0.586,JEFFERSON COUNTY R 1,ARVADA HIGH SCHOOL
1420,378,1.0,0.0,0.0,0.0,2011,0.327189,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,1.0,1.0,0.0,7,161,7,7,7,7,6,6,6,6,79.400000000000006,1726,0.004634994,0.0202781,0.009269988,0.165701043,0.777520278,0.001158749,0.021436848,0.26899999999999996,JEFFERSON COUNTY R 1,ARVADA WEST HIGH SCHOOL
1420,664,1.0,0.0,0.0,0.0,2011,0.222222,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,0.0,0.0,6,170,7,9,7,8,6,6,6,5,87.7,1893,0.011621764,0.05493925,0.014791337,0.299524564,0.58901215,0.001056524,0.029054411,0.306,JEFFERSON COUNTY R 1,BEAR CREEK HIGH SCHOOL
1420,1522,1.0,1.0,1.0,0.0,2011,0.240678,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,0.0,0.0,9,97,9,11,9,9,6,3,9,3,92.9,1924,0.003118503,0.019230769,0.008316008,0.090956341,0.851351351,0.001039501,0.025987526,0.10400000000000001,JEFFERSON COUNTY R 1,CHATFIELD HIGH SCHOOL
1420,1864,1.0,0.0,0.0,0.0,2011,0.274131,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,1.0,0.0,9,89,9,10,9,9,7,9,7,6,83.1,1622,0.009864365,0.032059186,0.008631319,0.175709001,0.74352651,0.002466091,0.027743527,0.183,JEFFERSON COUNTY R 1,COLUMBINE HIGH SCHOOL
1420,1886,1.0,0.0,1.0,0.0,2011,0.146552,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,1.0,0.0,12,29,11,11,11,10,9,9,7,8,91.3,914,0.004376368,0.010940919,0.003282276,0.06345733,0.901531729,0.001094092,0.015317287,0.109,JEFFERSON COUNTY R 1,CONIFER SENIOR HIGH SCHOOL
1420,2093,1.0,0.0,1.0,0.0,2011,0.206573,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,1.0,1.0,9,85,9,10,9,9,7,6,9,5,83.9,1504,0.007978723,0.025930851,0.012632979,0.136303191,0.798537234,0.001329787,0.017287234,0.142,JEFFERSON COUNTY R 1,DAKOTA RIDGE SENIOR HIGH SCHOOL
1420,2120,1.0,1.0,1.0,1.0,2011,0.0,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,0.0,0.0,13,6,13,13,13,13,9,10,10,6,100,1022,0.004892368,0.057729941,0.004892368,0.098825832,0.810176125,0.000978474,0.022504892,0.057,JEFFERSON COUNTY R 1,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL
1420,2836,1.0,1.0,1.0,0.0,2011,0.145695,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,0.0,0.0,12,12,12,13,12,13,8,8,9,6,94.7,971,0.003089598,0.009268795,0.003089598,0.044284243,0.923789907,0.0,0.016477858,0.114,JEFFERSON COUNTY R 1,EVERGREEN HIGH SCHOOL
1420,3502,1.0,0.0,1.0,0.0,2011,0.253333,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,0.0,0.0,8,127,9,9,9,9,6,6,7,6,79.7,1276,0.004702194,0.024294671,0.00862069,0.089341693,0.851097179,0.003134796,0.018808777,0.19699999999999998,JEFFERSON COUNTY R 1,GOLDEN HIGH SCHOOL
1420,3628,1.0,0.0,0.0,0.0,2011,0.20202,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,-1.0,-1.0,0.0,7,158,9,9,7,9,6,6,7,6,84.3,1251,0.009592326,0.032773781,0.008792966,0.163069544,0.759392486,0.0,0.026378897,0.185,JEFFERSON COUNTY R 1,GREEN MOUNTAIN HIGH SCHOOL
1420,4410,1.0,1.0,1.0,0.0,2011,0.310345,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,0.0,0.0,12,9,10,9,11,12,10,7,12,10,93.5,316,0.006329114,0.018987342,0.015822785,0.174050633,0.753164557,0.003164557,0.028481013,0.114,JEFFERSON COUNTY R 1,JEFFERSON CHARTER ACADEMY SENIOR HIGH SCHOOL
1420,4942,1.0,1.0,1.0,0.0,2011,0.194313,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,-1.0,0.0,9,100,9,10,9,9,6,6,6,6,81.2,2007,0.013452915,0.041853513,0.019431988,0.24165421,0.639262581,0.004982561,0.039362232,0.27899999999999997,JEFFERSON COUNTY R 1,LAKEWOOD HIGH SCHOOL
1420,7114,1.0,0.0,0.0,0.0,2011,0.289855,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,0.0,0.0,9,69,6,9,7,7,9,7,9,7,89.2,1549,0.009038089,0.023886378,0.0174306,0.21045836,0.706262105,0.003227889,0.029696578,0.29,JEFFERSON COUNTY R 1,POMONA HIGH SCHOOL
1420,7239,1.0,1.0,1.0,0.0,2011,0.203319,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,0.0,0.0,12,9,11,13,10,12,9,9,12,6,90.2,1666,0.004201681,0.021008403,0.006602641,0.101440576,0.837334934,0.00120048,0.028211285,0.079,JEFFERSON COUNTY R 1,RALSTON VALLEY SENIOR HIGH SCHOOL
1420,8209,1.0,0.0,0.0,0.0,2011,0.315556,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,-1.0,-1.0,-1.0,8,111,8,9,8,8,8,7,8,9,83.7,1479,0.007437458,0.070993915,0.012846518,0.202163624,0.665990534,0.00270453,0.037863421,0.223,JEFFERSON COUNTY R 1,STANDLEY LAKE HIGH SCHOOL
1420,9510,1.0,0.0,0.0,0.0,2011,0.258993,9658,88209,542833,0.1094899613418132,0.1624974900199509,JEFFERSON,431165045,289496883,176792,128140153,848978872, 5322 , 3573 , 2 , 1582 , 10478 ,0.0,0.0,1.0,9,93,6,8,6,7,9,9,9,6,75.7,1321,0.005299016,0.009084027,0.010598032,0.278576836,0.666919001,0.001514005,0.028009084,0.375,JEFFERSON COUNTY R 1,WHEAT RIDGE HIGH SCHOOL
1520,2318,1.0,0.0,1.0,0.0,2011,0.283688,732,5116,38417,0.14308053166536355,0.13317021110445895,LA PLATA,24173539,16460438,181173,28142976,68958126, 5440 , 3704 , 41 , 6333 , 15518 ,0.0,0.0,0.0,7,161,7,9,9,7,6,4,6,6,77.2,1360,0.057352941,0.015441176,0.007352941,0.155882353,0.761029412,0.000735294,0.002205882,0.205,DURANGO 9 R,DURANGO HIGH SCHOOL
1530,640,1.0,0.0,0.0,0.0,2011,0.309524,125,1455,8552,0.0859106529209622,0.1701356407857811,LA PLATA,6115310,4962845,0,2707143,13785298, 4622 , 3751 , 0 , 2046 , 10418 ,0.0,0.0,0.0,9,63,9,8,9,6,9,6,9,9,88.5,422,0.047393365,0.004739336,0.0,0.085308057,0.831753555,0.0,0.030805687,0.171,BAYFIELD R 10 JT,BAYFIELD HIGH SCHOOL
1550,3046,1.0,0.0,1.0,0.0,2011,0.254237,3361,27149,188281,0.12379829827986298,0.1441940503821416,LARIMER,136165012,110123060,474289,57170841,303933202, 5235 , 4233 , 18 , 2198 , 11684 ,0.0,1.0,1.0,6,166,6,9,8,7,6,6,6,6,82.2,1669,0.004194128,0.02576393,0.026962253,0.223487118,0.703415219,0.002995806,0.013181546,0.271,POUDRE R 1,FORT COLLINS HIGH SCHOOL
1550,7124,1.0,0.0,1.0,0.0,2011,0.244541,3361,27149,188281,0.12379829827986298,0.1441940503821416,LARIMER,136165012,110123060,474289,57170841,303933202, 5235 , 4233 , 18 , 2198 , 11684 ,0.0,1.0,0.0,6,193,6,9,8,8,5,6,5,5,82.1,1850,0.007027027,0.036216216,0.012432432,0.207027027,0.723783784,0.0,0.013513514,0.299,POUDRE R 1,POUDRE HIGH SCHOOL
1550,7470,1.0,0.0,1.0,0.0,2011,0.25,3361,27149,188281,0.12379829827986298,0.1441940503821416,LARIMER,136165012,110123060,474289,57170841,303933202, 5235 , 4233 , 18 , 2198 , 11684 ,0.0,1.0,0.0,7,136,9,9,9,9,7,6,6,9,90.7,2036,0.008349705,0.018664047,0.02259332,0.142927308,0.781925344,0.001473477,0.024066798,0.228,POUDRE R 1,ROCKY MOUNTAIN HIGH SCHOOL
1560,812,1.0,0.0,1.0,0.0,2011,0.211765,2240,18182,106288,0.12319876801231988,0.17106352551558032,LARIMER,72582278,57124467,1271536,112663428,243641709, 4947 , 3893 , 87 , 7678 , 16605 ,0.0,0.0,0.0,9,104,9,10,9,8,6,6,6,5,94.5,626,0.004792332,0.006389776,0.003194888,0.097444089,0.872204473,0.004792332,0.011182109,0.147,THOMPSON R 2J,BERTHOUD HIGH SCHOOL
1560,5316,1.0,0.0,0.0,0.0,2011,0.3,2240,18182,106288,0.12319876801231988,0.17106352551558032,LARIMER,72582278,57124467,1271536,112663428,243641709, 4947 , 3893 , 87 , 7678 , 16605 ,0.0,0.0,0.0,6,170,8,9,8,9,6,6,6,6,78.900000000000006,1553,0.010946555,0.013522215,0.00643915,0.155827431,0.794591114,0.01159047,0.007083065,0.228,THOMPSON R 2J,LOVELAND HIGH SCHOOL
1560,6163,1.0,0.0,0.0,0.0,2011,0.40367,2240,18182,106288,0.12319876801231988,0.17106352551558032,LARIMER,72582278,57124467,1271536,112663428,243641709, 4947 , 3893 , 87 , 7678 , 16605 ,0.0,1.0,1.0,8,113,7,7,7,6,7,7,7,7,81.7,1103,0.009972801,0.004533092,0.007252947,0.184043518,0.773345422,0.00543971,0.015412511,0.27899999999999997,THOMPSON R 2J,MOUNTAIN VIEW HIGH SCHOOL
1560,8824,1.0,0.0,1.0,0.0,2011,0.313725,2240,18182,106288,0.12319876801231988,0.17106352551558032,LARIMER,72582278,57124467,1271536,112663428,243641709, 4947 , 3893 , 87 , 7678 , 16605 ,0.0,0.0,0.0,8,129,7,9,8,8,7,6,8,6,81.599999999999994,1330,0.006766917,0.008270677,0.003759398,0.090225564,0.878195489,0.005263158,0.007518797,0.24100000000000002,THOMPSON R 2J,THOMPSON VALLEY HIGH SCHOOL
1570,2794,1.0,0.0,1.0,0.0,2011,0.153846,100,1312,11717,0.07621951219512195,0.1119740547921823,LARIMER,6470362,5226162,0,10935304,22631828, 5745 , 4641 , 0 , 9710 , 20096 ,1.0,1.0,0.0,9,100,9,10,10,9,7,6,8,9,88.4,375,0.0,0.008,0.010666667,0.154666667,0.818666667,0.0,0.008,0.21100000000000002,ESTES PARK R 3,ESTES PARK HIGH SCHOOL
1580,8906,1.0,0.0,0.0,0.0,2011,,412,1614,10182,0.2552664188351921,0.1585150265173836,LAS ANIMAS,6885216,5774670,1788,533950,13195623, 4795 , 4022 , 1 , 372 , 9190 ,-1.0,-1.0,-1.0,6,272,6,6,6,6,4,4,6,2,74.900000000000006,405,0.012345679,0.017283951,0.002469136,0.639506173,0.320987654,0.004938272,0.002469136,0.536,TRINIDAD 1,TRINIDAD HIGH SCHOOL
1790,5136,0.0,0.0,0.0,0.0,2011,,81,434,3313,0.18663594470046083,0.13099909447630545,LINCOLN,2356132,1531066,321,256916,4144434, 5218 , 3391 , 1 , 569 , 9179 ,1.0,0.0,0.0,8,114,7,7,9,7,7,7,5,10,91.4,262,0.007633588,0.011450382,0.022900763,0.083969466,0.84351145,0.0,0.030534351,0.41200000000000003,LIMON RE 4J,LIMON JUNIOR-SENIOR HIGH SCHOOL
