district_id,district_name,school_id,school,emh,school_grade,read_achievement,math_achievement,write_achievement,science_achievement,overall_weighted_growth,read_growth,math_growth,write_growth,graduation_rate
950,ELBERT 200,2570,ELBERT ELEMENTARY SCHOOL,E,5,9,6,9,7,3,5,2,4,
950,ELBERT 200,2574,ELBERT JUNIOR-SENIOR HIGH SCHOOL,M,6,7,6,7,8,6,7,5,6,
950,ELBERT 200,2574,ELBERT JUNIOR-SENIOR HIGH SCHOOL,H,7,9,8,9,12,9,8,9,9,86.
920,ELIZABETH C-1,2608,ELIZABETH HIGH SCHOOL,H,9,9,9,10,9,6,5,7,8,90.
920,ELIZABETH C-1,2604,ELIZABETH MIDDLE SCHOOL,M,6,7,7,7,9,6,6,6,7,
920,ELIZABETH C-1,2572,LEGACY ACADEMY,E,4,6,7,7,6,1,3,3,1,
920,ELIZABETH C-1,2572,LEGACY ACADEMY,M,9,8,8,9,8,9,10,6,9,
920,ELIZABETH C-1,7517,RUNNING CREEK ELEMENTARY SCHOOL,E,6,8,9,9,8,6,3,8,6,
920,ELIZABETH C-1,7925,SINGING HILLS ELEMENTARY SCHOOL,E,6,7,7,6,7,5,5,6,5,
1050,ELLICOTT 22,2638,ELLICOTT ELEMENTARY SCHOOL,E,6,5,6,5,6,6,3,9,3,
1050,ELLICOTT 22,2640,ELLICOTT MIDDLE SCHOOL,M,5,5,6,4,6,6,5,6,5,
1050,ELLICOTT 22,2642,ELLICOTT SENIOR HIGH SCHOOL,H,6,6,6,6,5,7,7,6,8,81.
120,ENGLEWOOD 1,1514,CHARLES HAY WORLD SCHOOL,E,4,6,6,6,6,3,5,5,3,
120,ENGLEWOOD 1,1556,CHERRELYN ELEMENTARY SCHOOL,E,6,5,5,5,3,6,6,6,8,
120,ENGLEWOOD 1,1652,CLAYTON ELEMENTARY SCHOOL,E,6,5,5,6,6,6,6,7,6,
120,ENGLEWOOD 1,2746,ENGLEWOOD HIGH SCHOOL,H,3,3,5,4,4,3,3,6,3,71.
120,ENGLEWOOD 1,2750,ENGLEWOOD LEADERSHIP ACADEMY,M,12,12,10,12,13,10,9,9,12,
120,ENGLEWOOD 1,2752,ENGLEWOOD MIDDLE SCHOOL,M,5,4,5,3,5,6,5,7,5,
120,ENGLEWOOD 1,9620,WM E BISHOP ELEMENTARY SCHOOL,E,4,5,5,1,5,5,3,7,1,
1110,FALCON 49,555,BANNING LEWIS RANCH ACADEMY,E,9,9,10,9,12,7,6,10,6,
1110,FALCON 49,555,BANNING LEWIS RANCH ACADEMY,M,12,9,9,9,12,12,12,12,11,
1110,FALCON 49,1618,EVANS INTERNATIONAL ELEMENTARY SCHOOL,E,6,6,6,7,7,6,6,6,7,
1110,FALCON 49,2902,FALCON ELEMENTARY SCHOOL,E,6,6,7,6,9,6,5,7,6,
1110,FALCON 49,2908,FALCON HIGH SCHOOL,H,7,9,7,8,8,7,9,6,8,95.
1110,FALCON 49,2906,FALCON MIDDLE SCHOOL,M,6,7,7,7,6,6,6,6,6,
1110,FALCON 49,2877,FALCON VIRTUAL ACADEMY,E,,6,6,5,6,1,1,1,5,
1110,FALCON 49,2877,FALCON VIRTUAL ACADEMY,M,1,6,6,6,3,1,5,2,1,
1110,FALCON 49,2877,FALCON VIRTUAL ACADEMY,H,2,6,6,8,5,1,1,1,1,-
1110,FALCON 49,4102,HORIZON MIDDLE SCHOOL,M,7,6,6,8,6,6,9,6,6,
1110,FALCON 49,5779,MERIDIAN RANCH INTERNATIONAL SCHOOL,E,9,8,7,7,8,9,9,8,7,
1110,FALCON 49,6483,ODYSSEY ELEMENTARY SCHOOL,E,6,6,6,6,8,6,6,5,6,
1110,FALCON 49,6935,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,E,4,6,6,6,6,3,5,5,3,
1110,FALCON 49,6935,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,M,9,9,9,9,8,10,11,10,7,
1110,FALCON 49,7317,REMINGTON ELEMENTARY SCHOOL,E,7,6,6,6,6,6,6,7,5,
1110,FALCON 49,7339,RIDGEVIEW ELEMENTARY SCHOOL,E,8,6,9,7,8,6,6,6,6,
1110,FALCON 49,7463,ROCKY MOUNTAIN CLASSICAL ACADEMY,E,6,7,8,6,6,4,3,6,3,
1110,FALCON 49,7463,ROCKY MOUNTAIN CLASSICAL ACADEMY,M,9,9,7,9,5,10,9,6,13,
1110,FALCON 49,7613,SAND CREEK HIGH SCHOOL,H,7,7,6,6,6,5,6,5,5,87.
1110,FALCON 49,7960,SKYVIEW MIDDLE SCHOOL,M,7,6,7,7,6,6,5,8,6,
1110,FALCON 49,8010,SPRINGS RANCH ELEMENTARY SCHOOL,E,9,7,7,7,6,8,10,6,8,
1110,FALCON 49,8266,STETSON ELEMENTARY SCHOOL,E,7,7,7,7,8,6,6,6,6,
1110,FALCON 49,4251,THE IMAGINE CLASSICAL ACADEMY AT INDIGO RANCH,E,8,7,8,8,7,6,6,5,6,
1110,FALCON 49,4251,THE IMAGINE CLASSICAL ACADEMY AT INDIGO RANCH,M,7,9,9,9,7,6,6,6,7,
1110,FALCON 49,8791,VISTA RIDGE HIGH SCHOOL,H,6,6,7,6,6,5,5,5,5,88.
1110,FALCON 49,9706,WOODMEN HILLS ELEMENTARY SCHOOL,E,6,9,9,9,7,5,4,5,5,
2405,FORT MORGAN RE-3,492,BAKER CENTRAL SCHOOL,E,5,6,3,6,5,5,5,5,6,
2405,FORT MORGAN RE-3,1850,COLUMBINE ELEMENTARY SCHOOL,E,6,6,6,5,,6,6,5,8,
2405,FORT MORGAN RE-3,3078,FORT MORGAN HIGH SCHOOL,H,3,4,5,5,5,3,3,6,2,65.
2405,FORT MORGAN RE-3,3074,FORT MORGAN MIDDLE SCHOOL,M,8,6,6,6,6,9,7,9,9,
2405,FORT MORGAN RE-3,3620,GREEN ACRES ELEMENTARY SCHOOL,E,6,6,6,6,,9,7,9,7,
2405,FORT MORGAN RE-3,6954,PIONEER ELEMENTARY SCHOOL,E,6,5,6,6,,6,7,5,8,
1000,FOUNTAIN 8,1334,ABRAMS ELEMENTARY SCHOOL,E,6,6,6,6,6,6,7,8,3,
1000,FOUNTAIN 8,3102,ARAGON ELEMENTARY SCHOOL,E,8,6,9,6,6,7,7,7,7,
1000,FOUNTAIN 8,1332,CARSON MIDDLE SCHOOL,M,6,6,6,6,6,6,5,6,6,
1000,FOUNTAIN 8,3027,EAGLESIDE ELEMENTARY SCHOOL,E,6,6,8,9,7,6,5,6,8,
1000,FOUNTAIN 8,3106,FOUNTAIN MIDDLE SCHOOL,M,6,6,6,6,7,6,6,5,6,
1000,FOUNTAIN 8,3110,FOUNTAIN-FORT CARSON HIGH SCHOOL,H,7,6,6,6,6,6,7,5,9,92.
1000,FOUNTAIN 8,4474,JORDAHL ELEMENTARY SCHOOL,E,8,9,7,9,6,6,6,6,6,
1000,FOUNTAIN 8,3108,MESA ELEMENTARY SCHOOL,E,6,6,7,7,9,6,5,6,6,
1000,FOUNTAIN 8,6138,MOUNTAINSIDE ELEMENTARY SCHOOL,E,6,6,6,6,6,6,5,7,6,
1000,FOUNTAIN 8,6338,PATRIOT ELEMENTARY SCHOOL,E,6,6,6,6,6,5,3,6,6,
1000,FOUNTAIN 8,9610,WEIKEL ELEMENTARY SCHOOL,E,9,6,7,6,6,9,11,9,7,
2540,FOWLER R-4J,56,FOWLER ELEMENTARY SCHOOL,E,6,9,9,9,6,5,3,4,6,
2540,FOWLER R-4J,3134,FOWLER HIGH SCHOOL,H,9,6,7,9,6,8,9,6,9,95.
2540,FOWLER R-4J,3130,FOWLER JUNIOR HIGH SCHOOL,M,5,6,6,7,7,2,2,3,3,
1150,FREMONT RE-2,3002,FLORENCE HIGH SCHOOL,H,6,6,6,6,6,7,7,6,9,81.
1150,FREMONT RE-2,2961,FOCUS ACADEMY,M,,,,,,,,,,
1150,FREMONT RE-2,2961,FOCUS ACADEMY,H,,5,3,5,,,,,,
1150,FREMONT RE-2,3224,FREMONT ELEMENTARY SCHOOL,E,5,6,6,6,6,5,4,5,5,
1150,FREMONT RE-2,3226,FREMONT MIDDLE SCHOOL,M,3,6,6,5,5,3,5,5,2,
1150,FREMONT RE-2,6858,PENROSE ELEMENTARY SCHOOL,E,2,6,6,6,6,1,3,1,3,
1850,FRENCHMAN RE-3,2980,FLEMING ELEMENTARY SCHOOL,E,8,7,6,7,6,6,5,9,6,
1850,FRENCHMAN RE-3,2988,FLEMING HIGH SCHOOL,M,7,11,6,10,8,6,9,3,9,
1850,FRENCHMAN RE-3,2988,FLEMING HIGH SCHOOL,H,9,9,10,9,7,6,6,7,6,96.
1220,GARFIELD 16,3578,BEA UNDERWOOD ELEMENTARY SCHOOL,E,,5,6,1,,,,,,
1220,GARFIELD 16,3586,GRAND VALLEY HIGH SCHOOL,H,7,6,4,6,6,10,9,6,12,73.
1220,GARFIELD 16,8274,GRAND VALLEY MIDDLE SCHOOL,M,6,5,5,5,6,6,6,6,9,
1195,GARFIELD RE-2,7890,CACTUS VALLEY ELEMENTARY SCHOOL,E,6,9,9,6,,6,7,6,1,
1195,GARFIELD RE-2,65,COAL RIDGE HIGH SCHOOL,H,5,6,6,5,6,3,4,5,3,84.
1195,GARFIELD RE-2,2573,ELK CREEK ELEMENTARY,E,10,7,9,7,,9,10,9,7,
1195,GARFIELD RE-2,3281,GRAHAM MESA ELEMENTARY SCHOOL,E,9,5,6,6,,10,12,13,10,
1195,GARFIELD RE-2,3967,HIGHLAND ELEMENTARY SCHOOL,E,7,5,6,4,,7,6,12,6,
1195,GARFIELD RE-2,4510,KATHRYN SENOR ELEMENTARY SCHOOL,E,7,6,9,7,,9,7,7,9,
1195,GARFIELD RE-2,7360,RIFLE HIGH SCHOOL,H,6,5,6,6,6,7,8,6,7,75.
1195,GARFIELD RE-2,7356,RIFLE MIDDLE SCHOOL,E,6,5,5,6,6,7,7,6,7,
1195,GARFIELD RE-2,7356,RIFLE MIDDLE SCHOOL,M,6,5,5,5,6,6,6,4,9,
1195,GARFIELD RE-2,7388,RIVERSIDE SCHOOL,E,4,6,6,6,6,3,5,2,6,
1195,GARFIELD RE-2,7388,RIVERSIDE SCHOOL,M,9,6,6,6,6,9,9,7,9,
1195,GARFIELD RE-2,9231,WAMSLEY ELEMENTARY SCHOOL,E,5,5,5,3,,6,5,7,4,
1780,GENOA-HUGO C113,4158,GENOA-HUGO ELEMENTARY SCHOOL,E,6,6,7,6,6,6,6,10,5,
1780,GENOA-HUGO C113,4160,GENOA-HUGO MIDDLE SCHOOL,M,6,5,6,6,,6,3,6,9,
1780,GENOA-HUGO C113,4162,GENOA-HUGO SENIOR HIGH SCHOOL,H,4,2,5,3,2,6,1,6,7,87.
1330,GILPIN COUNTY RE-1,1632,GILPIN COUNTY ELEMENTARY SCHOOL,E,3,6,6,6,6,1,1,3,1,
1330,GILPIN COUNTY RE-1,1634,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,M,6,6,6,6,9,6,3,6,6,
1330,GILPIN COUNTY RE-1,1634,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,H,6,8,8,7,9,7,7,6,7,82.
2650,GRANADA RE-1,3542,GRANADA ELEMENTARY SCHOOL,E,12,9,6,9,6,11,12,9,9,
2650,GRANADA RE-1,3546,GRANADA UNDIVIDED HIGH SCHOOL,M,5,6,6,8,4,5,3,6,2,
2650,GRANADA RE-1,3546,GRANADA UNDIVIDED HIGH SCHOOL,H,6,6,6,6,3,6,9,6,3,77.
3120,GREELEY 6,988,BRENTWOOD MIDDLE SCHOOL,M,3,3,3,4,3,4,5,4,5,
3120,GREELEY 6,1384,CENTENNIAL ELEMENTARY SCHOOL,E,5,3,3,1,3,6,5,7,6,
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,E,7,7,7,7,6,7,8,8,7,
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,M,6,7,6,6,6,6,6,4,7,
3120,GREELEY 6,2222,DOS RIOS ELEMENTARY SCHOOL,E,6,5,5,5,5,6,5,6,5,
3120,GREELEY 6,2414,EAST MEMORIAL ELEMENTARY SCHOOL,E,3,4,5,3,2,3,5,5,3,
3120,GREELEY 6,2825,ENG@GE ONLINE ACADEMY,H,,,,,,,,,,
3120,GREELEY 6,3162,FRANKLIN MIDDLE SCHOOL,M,3,2,2,3,4,3,5,2,6,
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,E,12,9,10,12,11,13,12,12,13,
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,M,6,9,9,9,9,3,1,5,3,
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,H,9,9,7,9,9,7,7,9,6,92.
3120,GREELEY 6,3610,GREELEY CENTRAL HIGH SCHOOL,H,3,3,3,5,4,5,4,6,3,67.
3120,GREELEY 6,3614,GREELEY WEST HIGH SCHOOL,H,3,5,5,5,4,5,5,6,3,69.
3120,GREELEY 6,3880,HEATH MIDDLE SCHOOL,M,6,5,5,5,6,6,7,5,6,
3120,GREELEY 6,52,HEIMAN ELEMENTARY SCHOOL,E,6,6,6,6,5,6,6,7,6,
3120,GREELEY 6,4356,JACKSON ELEMENTARY SCHOOL,E,5,3,4,2,3,6,6,6,8,
3120,GREELEY 6,4438,JOHN EVANS MIDDLE SCHOOL,M,1,1,1,1,1,2,4,1,5,
3120,GREELEY 6,5412,MADISON ELEMENTARY SCHOOL,E,3,3,4,4,3,5,3,6,5,
3120,GREELEY 6,5620,MAPLEWOOD ELEMENTARY SCHOOL,E,3,2,1,1,1,6,5,6,6,
3120,GREELEY 6,6774,MARTINEZ ELEMENTARY SCHOOL,E,1,3,5,3,1,3,1,4,4,
3120,GREELEY 6,5660,MCAULIFFE ELEMENTARY SCHOOL,E,6,9,10,10,9,5,5,5,5,
3120,GREELEY 6,5752,MEEKER ELEMENTARY SCHOOL,E,4,5,5,6,5,3,1,5,3,
3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,E,8,6,7,6,6,7,6,9,6,
3120,GREELEY 6,6364,NORTHRIDGE HIGH SCHOOL,H,1,2,2,3,1,2,4,2,2,73.
3120,GREELEY 6,54,ROMERO ELEMENTARY SCHOOL,E,5,1,4,1,1,6,6,7,6,
3120,GREELEY 6,7700,SCOTT ELEMENTARY SCHOOL,E,6,5,6,6,6,6,6,8,6,
3120,GREELEY 6,7814,SHAWSHEEN ELEMENTARY SCHOOL,E,4,6,6,6,5,5,1,6,3,
3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,M,6,9,6,9,9,4,3,5,5,
3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,H,10,9,8,11,9,9,6,9,9,81.
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,E,3,6,6,6,6,2,3,3,1,
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,M,5,6,6,6,5,6,4,8,5,
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,H,8,6,6,6,6,6,6,8,5,92.
3120,GREELEY 6,9611,WEST RIDGE ACADEMY,E,,6,5,6,6,,,,,
3120,GREELEY 6,9611,WEST RIDGE ACADEMY,M,,12,6,11,,6,7,1,7,
3120,GREELEY 6,53,WINOGRAD K-8 ELEMENTARY SCHOOL,E,6,6,7,6,6,5,5,6,6,
3120,GREELEY 6,53,WINOGRAD K-8 ELEMENTARY SCHOOL,M,6,6,6,7,6,5,6,3,6,
1360,GUNNISON WATERSHED RE1J,2006,CRESTED BUTTE COMMUNITY SCHOOL,E,9,10,9,9,9,6,6,7,7,
1360,GUNNISON WATERSHED RE1J,2006,CRESTED BUTTE COMMUNITY SCHOOL,M,12,10,12,11,9,12,6,12,12,
1360,GUNNISON WATERSHED RE1J,2006,CRESTED BUTTE COMMUNITY SCHOOL,H,12,12,12,12,11,10,10,11,8,91.
1360,GUNNISON WATERSHED RE1J,3690,GUNNISON ELEMENTARY SCHOOL,E,6,7,6,6,7,6,5,9,6,
1360,GUNNISON WATERSHED RE1J,3694,GUNNISON HIGH SCHOOL,H,7,6,7,6,7,8,8,7,7,85.
1360,GUNNISON WATERSHED RE1J,3697,GUNNISON MIDDLE SCHOOL,M,9,6,7,6,7,8,6,9,7,
1360,GUNNISON WATERSHED RE1J,5577,MARBLE CHARTER SCHOOL,E,,6,10,7,,,,,,
1360,GUNNISON WATERSHED RE1J,5577,MARBLE CHARTER SCHOOL,M,,11,12,9,,9,7,9,6,
1070,HANOVER 28,3758,HANOVER JUNIOR-SENIOR HIGH SCHOOL,E,1,3,3,4,4,1,1,3,1,
1070,HANOVER 28,3758,HANOVER JUNIOR-SENIOR HIGH SCHOOL,M,5,5,1,5,5,6,4,6,7,
1070,HANOVER 28,3758,HANOVER JUNIOR-SENIOR HIGH SCHOOL,H,9,6,4,6,9,12,10,11,12,-
1070,HANOVER 28,6701,PRAIRIE HEIGHTS ELEMENTARY SCHOOL,E,6,6,7,9,,6,1,5,13,
980,HARRISON 2,469,ATLAS PREPARATORY SCHOOL,E,4,5,5,5,6,5,3,6,4,
980,HARRISON 2,469,ATLAS PREPARATORY SCHOOL,M,5,5,6,6,,5,5,4,6,
980,HARRISON 2,1000,BRICKER ELEMENTARY SCHOOL,E,3,6,6,6,5,3,5,3,2,
980,HARRISON 2,1306,CARMEL MIDDLE SCHOOL,M,9,6,6,5,6,11,10,12,7,
980,HARRISON 2,1383,CENTENNIAL ELEMENTARY SCHOOL,E,8,5,6,5,5,9,8,9,8,
980,HARRISON 2,3522,FOX MEADOW MIDDLE SCHOOL,M,6,6,6,6,6,6,9,6,6,
980,HARRISON 2,3392,GIBERSON ELEMENTARY SCHOOL,E,6,5,5,5,5,5,6,5,5,
980,HARRISON 2,3806,HARRISON HIGH SCHOOL,H,6,6,6,6,5,10,12,6,11,80.
980,HARRISON 2,4380,JAMES IRWIN CHARTER ELEMENTARY SCHOOL,E,10,13,12,13,10,9,9,6,10,
980,HARRISON 2,4378,JAMES IRWIN CHARTER HIGH SCHOOL,H,9,10,9,10,9,6,6,6,6,88.
980,HARRISON 2,4379,JAMES IRWIN CHARTER MIDDLE SCHOOL,M,6,9,10,9,6,6,5,6,5,
980,HARRISON 2,6018,MONTEREY ELEMENTARY SCHOOL,E,6,6,6,6,5,7,9,6,7,
980,HARRISON 2,6162,MOUNTAIN VISTA COMMUNITY SCHOOL,E,6,6,6,6,6,6,10,8,5,
980,HARRISON 2,6162,MOUNTAIN VISTA COMMUNITY SCHOOL,M,9,6,6,6,6,9,9,11,9,
980,HARRISON 2,6460,OAK CREEK ELEMENTARY SCHOOL,E,6,5,6,6,5,7,6,7,8,
980,HARRISON 2,6578,OTERO ELEMENTARY SCHOOL,E,6,6,6,7,7,6,7,6,6,
980,HARRISON 2,6686,PANORAMA MIDDLE SCHOOL,M,6,5,6,5,6,6,6,7,6,
980,HARRISON 2,6936,PIKES PEAK ELEMENTARY SCHOOL,E,6,5,6,6,6,6,6,7,6,
980,HARRISON 2,7611,SAND CREEK ELEMENTARY SCHOOL,E,6,6,5,6,5,6,7,6,6,
980,HARRISON 2,7882,SIERRA HIGH SCHOOL,H,5,5,5,6,4,5,5,5,6,79.
980,HARRISON 2,8034,SOARING EAGLES ELEMENTARY SCHOOL,E,9,9,12,9,11,9,10,6,8,
980,HARRISON 2,8337,STRATMOOR HILLS ELEMENTARY SCHOOL,E,5,5,5,5,6,6,5,6,7,
980,HARRISON 2,8350,STRATTON MEADOWS ELEMENTARY SCHOOL,E,7,7,6,7,6,7,10,6,9,
980,HARRISON 2,8923,TURMAN ELEMENTARY SCHOOL,E,10,6,6,6,6,12,11,8,12,
980,HARRISON 2,9602,WILDFLOWER ELEMENTARY SCHOOL,E,9,9,8,12,9,6,6,6,9,
2630,HAXTUN RE-2J,3846,HAXTUN ELEMENTARY SCHOOL,E,6,6,7,7,6,6,6,6,6,
2630,HAXTUN RE-2J,3846,HAXTUN ELEMENTARY SCHOOL,M,9,9,7,9,8,10,11,6,12,
2630,HAXTUN RE-2J,3850,HAXTUN HIGH SCHOOL,H,12,10,6,12,5,12,12,12,9,92.
2760,HAYDEN RE-1,3862,HAYDEN HIGH SCHOOL,H,6,5,6,5,6,6,4,10,5,100.
2760,HAYDEN RE-1,3860,HAYDEN MIDDLE SCHOOL,M,5,6,5,5,3,5,6,5,3,
2760,HAYDEN RE-1,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,E,6,6,10,6,8,6,3,7,7,
1380,HINSDALE COUNTY RE 1,4899,LAKE CITY COMMUNITY SCHOOL,E,,9,12,10,13,10,12,6,12,
1380,HINSDALE COUNTY RE 1,4899,LAKE CITY COMMUNITY SCHOOL,M,,12,10,9,7,7,9,5,9,
1380,HINSDALE COUNTY RE 1,4899,LAKE CITY COMMUNITY SCHOOL,H,,13,12,12,,12,11,13,6,-
1460,HI-PLAINS R-23,9164,HI PLAINS ELEMENTARY SCHOOL,E,7,6,8,6,5,6,5,9,3,
1460,HI-PLAINS R-23,7746,HI PLAINS UNDIVIDED HIGH SCHOOL,M,5,6,6,6,5,2,1,3,5,
1460,HI-PLAINS R-23,7746,HI PLAINS UNDIVIDED HIGH SCHOOL,H,9,6,6,6,6,9,11,9,6,91.
1600,HOEHNE REORGANIZED 3,4044,HOEHNE ELEMENTARY SCHOOL,E,5,7,7,6,9,3,5,2,6,
1600,HOEHNE REORGANIZED 3,4048,HOEHNE HIGH SCHOOL,H,7,6,7,7,8,7,6,10,6,88.
1600,HOEHNE REORGANIZED 3,4045,HOEHNE JUNIOR HIGH SCHOOL,M,6,7,6,6,6,5,6,7,1,
2670,HOLLY RE-3,4058,HOLLY HIGH SCHOOL,H,9,6,6,6,6,9,9,6,9,93.
2670,HOLLY RE-3,4069,HOLLY JUNIOR HIGH SCHOOL,M,7,6,6,6,5,9,9,7,7,
2670,HOLLY RE-3,7794,SHANNER ELEMENTARY SCHOOL,E,6,6,6,6,6,6,6,6,6,
2620,HOLYOKE RE-1J,4076,HOLYOKE ELEMENTARY SCHOOL,E,6,6,6,6,6,6,6,6,5,
2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL,M,3,4,5,5,6,3,1,5,3,
2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL,H,6,6,6,6,6,9,7,9,8,92.
1390,HUERFANO RE-1,3306,GARDNER ELEMENTARY SCHOOL,E,1,6,6,6,5,1,1,1,1,
1390,HUERFANO RE-1,3306,GARDNER ELEMENTARY SCHOOL,M,5,6,4,4,,5,7,6,1,
1390,HUERFANO RE-1,9212,JOHN MALL HIGH SCHOOL,H,6,5,3,5,3,7,9,6,6,95.
1390,HUERFANO RE-1,63,PEAKVIEW SCHOOL,E,1,6,6,6,3,1,1,1,1,
1390,HUERFANO RE-1,63,PEAKVIEW SCHOOL,M,6,6,5,6,6,6,9,4,4,
3220,IDALIA RJ-3,4227,IDALIA ELEMENTARY SCHOOL,E,5,5,6,6,3,4,1,6,5,
3220,IDALIA RJ-3,4231,IDALIA JUNIOR-SENIOR HIGH SCHOOL,M,8,4,6,4,5,10,9,12,6,
3220,IDALIA RJ-3,4231,IDALIA JUNIOR-SENIOR HIGH SCHOOL,H,9,6,6,6,6,9,8,7,10,96.
1540,IGNACIO 11 JT,4250,IGNACIO ELEMENTARY SCHOOL,E,,5,6,6,,,,,,
1540,IGNACIO 11 JT,4258,IGNACIO HIGH SCHOOL,H,3,3,3,3,5,2,1,5,1,67.
1540,IGNACIO 11 JT,4252,IGNACIO INTERMEDIATE SCHOOL,E,2,5,3,5,4,3,5,3,1,
1540,IGNACIO 11 JT,4254,IGNACIO JUNIOR HIGH SCHOOL,M,1,3,3,3,6,3,3,6,2,
1420,JEFFERSON COUNTY R-1,30,ADAMS ELEMENTARY SCHOOL,E,9,9,8,9,9,7,9,6,6,
1420,JEFFERSON COUNTY R-1,108,ALAMEDA HIGH SCHOOL,H,3,3,3,2,3,5,5,5,5,74.
1420,JEFFERSON COUNTY R-1,148,ALLENDALE ELEMENTARY SCHOOL,E,6,6,5,4,5,6,7,6,5,
1420,JEFFERSON COUNTY R-1,370,ARVADA HIGH SCHOOL,H,5,5,5,5,5,5,1,6,5,77.
1420,JEFFERSON COUNTY R-1,109,ARVADA K-8,E,6,5,5,3,3,7,6,9,6,
1420,JEFFERSON COUNTY R-1,109,ARVADA K-8,M,6,4,5,4,6,6,6,6,7,
1420,JEFFERSON COUNTY R-1,378,ARVADA WEST HIGH SCHOOL,H,6,6,8,6,7,6,5,6,5,86.
1420,JEFFERSON COUNTY R-1,664,BEAR CREEK HIGH SCHOOL,H,7,6,8,6,6,5,6,6,3,89.
1420,JEFFERSON COUNTY R-1,660,BEAR CREEK K-8 SCHOOL,E,6,7,8,8,6,6,6,6,7,
1420,JEFFERSON COUNTY R-1,660,BEAR CREEK K-8 SCHOOL,M,10,9,10,9,12,9,9,9,7,
1420,JEFFERSON COUNTY R-1,694,BELL MIDDLE SCHOOL,M,7,7,6,6,9,6,7,6,6,
1420,JEFFERSON COUNTY R-1,724,BELMAR ELEMENTARY SCHOOL,E,6,6,6,6,6,6,6,5,5,
1420,JEFFERSON COUNTY R-1,779,BERGEN VALLEY INTERMEDIATE SCHOOL,E,9,12,11,12,12,8,9,8,6,
1420,JEFFERSON COUNTY R-1,951,BLUE HERON ELEMENTARY SCHOOL,E,8,9,9,9,7,7,6,8,6,
1420,JEFFERSON COUNTY R-1,952,BRADFORD INTERMEDIATE SCHOOL,E,13,13,13,13,12,12,12,12,10,
1420,JEFFERSON COUNTY R-1,950,BRADFORD PRIMARY SCHOOL,E,,13,12,13,,,,,,
1420,JEFFERSON COUNTY R-1,1238,CAMPBELL ELEMENTARY SCHOOL,E,10,7,6,9,7,10,7,9,12,
1420,JEFFERSON COUNTY R-1,1318,CARMODY MIDDLE SCHOOL,M,6,6,6,6,7,6,6,6,5,
1420,JEFFERSON COUNTY R-1,1522,CHATFIELD HIGH SCHOOL,H,9,9,10,9,8,5,1,7,5,87.
1420,JEFFERSON COUNTY R-1,1730,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,E,10,10,8,9,11,10,12,8,9,
1420,JEFFERSON COUNTY R-1,1730,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,M,12,9,9,7,10,13,13,12,12,
1420,JEFFERSON COUNTY R-1,7701,COLLEGIATE ACADEMY OF COLORADO,E,5,7,7,6,9,3,5,3,3,
1420,JEFFERSON COUNTY R-1,7701,COLLEGIATE ACADEMY OF COLORADO,M,7,6,7,6,6,6,5,9,6,
1420,JEFFERSON COUNTY R-1,7701,COLLEGIATE ACADEMY OF COLORADO,H,7,8,9,9,6,9,6,10,7,86.
1420,JEFFERSON COUNTY R-1,1790,COLOROW ELEMENTARY SCHOOL,E,9,8,6,7,8,7,9,6,6,
1420,JEFFERSON COUNTY R-1,1864,COLUMBINE HIGH SCHOOL,H,6,7,9,7,7,6,4,6,6,87.
1420,JEFFERSON COUNTY R-1,1861,COLUMBINE HILLS ELEMENTARY SCHOOL,E,9,9,7,8,9,9,9,10,7,
1420,JEFFERSON COUNTY R-1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,E,5,6,5,6,6,3,6,1,4,
1420,JEFFERSON COUNTY R-1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,M,6,6,3,5,6,5,5,6,6,
1420,JEFFERSON COUNTY R-1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,H,13,7,6,7,6,13,12,12,12,97.
1420,JEFFERSON COUNTY R-1,1869,COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,E,6,9,6,7,9,6,6,5,7,
1420,JEFFERSON COUNTY R-1,1886,CONIFER SENIOR HIGH SCHOOL,H,12,10,10,10,10,9,6,9,10,92.
