district_id,school_id,school,city,state,zipcode,Unnamed: 8,Developed: 11-5-12
1560,5992,MONROE ELEMENTARY SCHOOL,LOVELAND,CO,80538,,
1560,6163,MOUNTAIN VIEW HIGH SCHOOL,LOVELAND,CO,80537,,
1560,6194,NAMAQUA ELEMENTARY SCHOOL,LOVELAND,CO,80537,,
1560,6220,NEW VISION CHARTER SCHOOL,LOVELAND,CO,80538,,
1560,7113,PONDEROSA ELEMENTARY,LOVELAND,CO,80538,,
1560,7640,SARAH MILNER ELEMENTARY SCHOOL,LOVELAND,CO,80537,,
1560,7650,STANSBERRY ELEMENTARY SCHOOL,LOVELAND,CO,80538,,
1560,8824,THOMPSON VALLEY HIGH SCHOOL,LOVELAND,CO,80537,,
1560,8855,THOMPSON ONLINE,LOVELAND,CO,80538,,
1560,8918,TRUSCOTT ELEMENTARY SCHOOL,LOVELAND,CO,80537,,
1560,8925,TURNER MIDDLE SCHOOL,BERTHOUD,CO,80513,,
1560,9055,VAN BUREN ELEMENTARY SCHOOL,LOVELAND,CO,80538,,
1560,9228,WALT CLARK MIDDLE SCHOOL,LOVELAND,CO,80537,,
1560,9260,HAROLD FERGUSON HIGH SCHOOL,LOVELAND,CO,80537,,
1560,9674,WINONA ELEMENTARY SCHOOL,LOVELAND,CO,80537,,
1570,2788,ESTES PARK OPTIONS SCHOOL,ESTES PARK,CO,80157,,
1570,2790,ESTES PARK K-5 SCHOOL,ESTES PARK,CO,80517,,
1570,2792,ESTES PARK MIDDLE SCHOOL,ESTES PARK,CO,80517,,
1570,2794,ESTES PARK HIGH SCHOOL,ESTES PARK,CO,80517,,
1580,1386,TRINIDAD MIDDLE SCHOOL,TRINIDAD,CO,81082,,
1580,2481,ECKHART ELEMENTARY SCHOOL,TRINIDAD,CO,81082,,
1580,2944,FISHER'S PEAK ELEMENTARY SCHOOL,TRINIDAD,CO,81082,,
1580,8906,TRINIDAD HIGH SCHOOL,TRINIDAD,CO,81082,,
1590,7160,PRIMERO ELEMENTARY SCHOOL,WESTON,CO,81091,,
1590,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,WESTON,CO,81091,,
1600,4044,HOEHNE ELEMENTARY SCHOOL,TRINIDAD,CO,81082,,
1600,4045,HOEHNE JUNIOR HIGH SCHOOL,TRINIDAD,CO,81082,,
1600,4048,HOEHNE HIGH SCHOOL,TRINIDAD,CO,81082,,
1620,58,AGUILAR ELEMENTARY SCHOOL,AGUILAR,CO,81020,,
1620,66,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,AGUILAR,CO,81020,,
1750,948,BRANSON SCHOOL ONLINE,BRANSON,CO,81027,,
1750,974,BRANSON ELEMENTARY SCHOOL,BRANSON,CO,81027,,
1750,978,BRANSON UNDIVIDED HIGH SCHOOL,BRANSON,CO,81027,,
1760,4690,KIM ELEMENTARY SCHOOL,KIM,CO,81049,,
1760,4694,KIM UNDIVIDED HIGH SCHOOL,KIM,CO,81049,,
1780,4158,GENOA-HUGO ELEMENTARY SCHOOL,HUGO,CO,80821,,
1780,4160,GENOA-HUGO MIDDLE SCHOOL,HUGO,CO,80821,,
1780,4162,GENOA-HUGO SENIOR HIGH SCHOOL,HUGO,CO,80821,,
1790,5132,LIMON ELEMENTARY SCHOOL,LIMON,CO,80828,,
1790,5136,LIMON JUNIOR-SENIOR HIGH SCHOOL,LIMON,CO,80828,,
1810,4502,KARVAL ELEMENTARY SCHOOL,KARVAL,CO,80823,,
1810,4504,KARVAL ONLINE EDUCATION,KARVAL,CO,80823,,
1810,4506,KARVAL JUNIOR-SENIOR HIGH SCHOOL,KARVAL,CO,80823,,
1828,202,SMITH HIGH SCHOOL,STERLING,CO,80751,,
1828,515,AYRES ELEMENTARY SCHOOL,STERLING,CO,80751,,
1828,1220,CALICHE ELEMENTARY SCHOOL,ILIFF,CO,80736,,
1828,1224,CALICHE JUNIOR-SENIOR HIGH SCHOOL,ILIFF,CO,80736,,
1828,1321,CAMPBELL ELEMENTARY SCHOOL,STERLING,CO,80751,,
1828,3729,HAGEN EARLY EDUCATION CENTER,STERLING,CO,80751,,
1828,8256,STERLING MIDDLE SCHOOL,STERLING,CO,80751,,
1828,8260,STERLING HIGH SCHOOL,STERLING,CO,80751,,
1850,2980,FLEMING ELEMENTARY SCHOOL,FLEMING,CO,80728,,
1850,2988,FLEMING HIGH SCHOOL,FLEMING,CO,80728,,
1860,5802,MERINO ELEMENTARY SCHOOL,MERINO,CO,80741,,
1860,5806,MERINO JUNIOR SENIOR HIGH SCHOOL,MERINO,CO,80741,,
1870,6834,PEETZ ELEMENTARY SCHOOL,PEETZ,CO,80747,,
1870,6838,PEETZ JUNIOR-SENIOR HIGH SCHOOL,PEETZ,CO,80747,,
1980,2122,DE BEQUE ELEMENTARY SCHOOL,DE BEQUE,CO,81630,,
1980,2126,DE BEQUE UNDIVIDED HIGH SCHOOL,DE BEQUE,CO,81630,,
1990,3582,GRAND MESA HIGH SCHOOL,COLLBRAN,CO,81624,,
1990,7024,PLATEAU VALLEY ELEMENTARY SCHOOL,COLLBRAN,CO,81624,,
1990,7028,PLATEAU VALLEY MIDDLE SCHOOL,COLLBRAN,CO,81624,,
1990,7032,PLATEAU VALLEY HIGH SCHOOL,COLLBRAN,CO,81624,,
2000,262,APPLETON ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81505,,
2000,361,FRUITA 8/9 SCHOOL,FRUITA,CO,81521,,
2000,362,RIM ROCK ELEMENTARY SCHOOL,FRUITA,CO,81521,,
2000,363,PEAR PARK ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81504,,
2000,900,BOOKCLIFF MIDDLE SCHOOL,GRAND JUNCTION,CO,81504,,
2000,1046,BROADWAY ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81503,,
2000,1450,CENTRAL HIGH SCHOOL,GRAND JUNCTION,CO,81504,,
2000,1520,CHATFIELD ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81504,,
2000,1619,CHIPETA ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81501,,
2000,1686,CLIFTON ELEMENTARY SCHOOL,CLIFTON,CO,81520,,
2000,2128,INDEPENDENCE ACADEMY,GRAND JUNCTION,CO,81501,,
2000,2224,DOS RIOS ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81503,,
2000,2297,DUAL IMMERSION ACADEMY SCHOOL,GRAND JUNCTION,CO,81501,,
2000,2392,EAST MIDDLE SCHOOL,GRAND JUNCTION,CO,81501,,
2000,2724,NEW EMERSON SCHOOL AT COLUMBUS,GRAND JUNCTION,CO,81503,,
2000,3244,FRUITA MIDDLE SCHOOL,FRUITA,CO,81521,,
2000,3262,FRUITVALE ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81504,,
2000,3350,GATEWAY SCHOOL,GATEWAY,CO,81522,,
2000,3469,GLADE PARK COMMUNITY SCHOOL,GLADE PARK,CO,81523,,
2000,3570,GRAND JUNCTION HIGH SCHOOL,GRAND JUNCTION,CO,81501,,
2000,3584,GRAND MESA MIDDLE SCHOOL,GRAND JUNCTION,CO,81504,,
2000,3604,GRANDE RIVER VIRTUAL ACADEMY,GRAND JUNCTION,CO,81501,,
2000,4084,LINCOLN PARK PRESCHOOL,GRAND JUNCTION,CO,81501,,
2000,5210,LINCOLN ORCHARD MESA ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81503,,
2000,5244,LOMA ELEMENTARY SCHOOL,LOMA,CO,81524,,
2000,5828,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,GRAND JUNCTION,CO,81501,,
2000,5842,MESA VIEW ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81503,,
2000,6055,CAREER CENTER PRESCHOOL,GRAND JUNCTION,CO,81504,,
2000,6070,FRUITA MONUMENT HIGH SCHOOL,FRUITA,CO,81521,,
2000,6166,MOUNT GARFIELD MIDDLE SCHOOL,CLIFTON,CO,81520,,
2000,6264,NISLEY ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81501,,
2000,6554,ORCHARD AVENUE ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81501,,
2000,6562,ORCHARD MESA MIDDLE SCHOOL,GRAND JUNCTION,CO,81503,,
2000,6666,PALISADE HIGH SCHOOL,PALISADE,CO,81526,,
2000,7110,POMONA ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81505,,
2000,7236,R-5 HIGH SCHOOL,GRAND JUNCTION,CO,81501,,
2000,7281,REDLANDS MIDDLE SCHOOL,GRAND JUNCTION,CO,81503,,
2000,7467,ROCKY MOUNTAIN ELEMENTARY SCHOOL,CLIFTON,CO,81520,,
2000,7832,SHELLEDY ELEMENTARY SCHOOL,FRUITA,CO,81521,,
2000,8462,TAYLOR ELEMENTARY SCHOOL,PALISADE,CO,81526,,
2000,8846,THUNDER MOUNTAIN ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81504,,
2000,8876,TOPE ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81501,,
2000,9406,WEST MIDDLE SCHOOL,GRAND JUNCTION,CO,81505,,
2000,9434,SCENIC ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81503,,
2000,9673,WINGATE ELEMENTARY SCHOOL,GRAND JUNCTION,CO,81503,,
2010,1962,LAMB ELEMENTARY SCHOOL,CREEDE,CO,81130,,
2010,1966,CREEDE MIDDLE/HIGH SCHOOL,CREEDE,CO,81130,,
2020,1936,SANDROCK ELEMENTARY,CRAIG,CO,81625,,
2020,1938,CRAIG MIDDLE SCHOOL,CRAIG,CO,81625,,
2020,2373,EARLY CHILDHOOD CENTER,CRAIG,CO,81625,,
2020,2374,EAST ELEMENTARY SCHOOL,CRAIG,CO,81625,,
2020,5656,MAYBELL ELEMENTARY SCHOOL,MAYBELL,CO,81640,,
2020,5962,MOFFAT COUNTY HIGH SCHOOL,CRAIG,CO,81625,,
2020,7338,RIDGEVIEW ELEMENTARY SCHOOL,CRAIG,CO,81625,,
2020,8398,SUNSET ELEMENTARY SCHOOL,CRAIG,CO,81625,,
2035,609,BATTLE ROCK CHARTER SCHOOL,CORTEZ,CO,81321,,
2035,1888,CORTEZ MIDDLE SCHOOL,CORTEZ,CO,81321,,
2035,4546,KEMPER ELEMENTARY SCHOOL,CORTEZ,CO,81321,,
2035,5090,LEWIS-ARRIOLA ELEMENTARY SCHOOL,CORTEZ,CO,81321,,
2035,5436,MANAUGH ELEMENTARY SCHOOL,CORTEZ,CO,81321,,
2035,5836,MESA ELEMENTARY SCHOOL,CORTEZ,CO,81321,,
2035,6026,MONTEZUMA-CORTEZ HIGH SCHOOL,CORTEZ,CO,81321,,
2035,7082,PLEASANT VIEW ELEMENTARY SCHOOL,PLEASANT VIEW,CO,81331,,
2035,7430,PRESCHOOL/JUMPSTART,CORTEZ,CO,81321,,
2035,8133,SOUTHWEST OPEN CHARTER SCHOOL,CORTEZ,CO,81321,,
2055,2204,DOLORES ELEMENTARY SCHOOL,DOLORES,CO,81323,,
2055,2206,DOLORES MIDDLE SCHOOL,DOLORES,CO,81323,,
2055,2208,DOLORES HIGH SCHOOL,DOLORES,CO,81323,,
2055,8500,TEDDY BEAR PRESCHOOL,DOLORES,CO,81323,,
2070,5446,MANCOS ELEMENTARY SCHOOL,MANCOS,CO,81328,,
2070,5450,MANCOS MIDDLE SCHOOL,MANCOS,CO,81328,,
2070,5452,MANCOS HIGH SCHOOL,MANCOS,CO,81328,,
2180,1392,CENTENNIAL MIDDLE SCHOOL,MONTROSE,CO,81401,,
2180,1915,COTTONWOOD ELEMENTARY SCHOOL,MONTROSE,CO,81401,,
2180,2942,EARLY CHILDHOOD CENTER,MONTROSE,CO,81403,,
2180,4458,JOHNSON ELEMENTARY SCHOOL,MONTROSE,CO,81401,,
2180,6054,COLUMBINE MIDDLE SCHOOL,MONTROSE,CO,81401,,
2180,6058,MONTROSE HIGH SCHOOL,MONTROSE,CO,81401,,
2180,6262,PEAK VIRTUAL ACADEMY,MONTROSE,CO,81401,,
2180,6366,NORTHSIDE ELEMENTARY SCHOOL,MONTROSE,CO,81401,,
2180,6466,OAK GROVE ELEMENTARY SCHOOL,MONTROSE,CO,81401,,
2180,6486,OLATHE ELEMENTARY SCHOOL,OLATHE,CO,81425,,
2180,6490,OLATHE MIDDLE SCHOOL,OLATHE,CO,81425,,
2180,6494,OLATHE HIGH SCHOOL,OLATHE,CO,81425,,
2180,6807,PASSAGE CHARTER SCHOOL,MONTROSE,CO,81401,,
2180,7106,POMONA ELEMENTARY SCHOOL,MONTROSE,CO,81401,,
2180,9149,VISTA CHARTER SCHOOL,MONTROSE,CO,81401,,
2190,6196,NATURITA ELEMENTARY & MIDDLE SCHOOL,NATURITA,CO,81422,,
2190,6436,NUCLA HIGH SCHOOL,NUCLA,CO,81424,,
2190,6718,PARADOX VALLEY CHARTER SCHOOL,PARADOX,CO,81429,,
2395,1094,BRUSH MIDDLE SCHOOL,BRUSH,CO,80723,,
2395,1096,BRUSH HIGH SCHOOL,BRUSH,CO,80723,,
2395,1438,BEAVER VALLEY ELEMENTARY SCHOOL,BRUSH,CO,80723,,
2395,8832,THOMSON PRIMARY SCHOOL,BRUSH,CO,80723,,
2405,492,BAKER CENTRAL SCHOOL,FORT MORGAN,CO,80701,,
2405,1850,COLUMBINE ELEMENTARY SCHOOL,FORT MORGAN,CO,80701,,
2405,3074,FORT MORGAN MIDDLE SCHOOL,FORT MORGAN,CO,80701,,
2405,3078,FORT MORGAN HIGH SCHOOL,FORT MORGAN,CO,80701,,
2405,3620,GREEN ACRES ELEMENTARY SCHOOL,FORT MORGAN,CO,80701,,
2405,5180,LINCOLN HIGH SCHOOL,FORT MORGAN,CO,80701,,
2405,6954,PIONEER ELEMENTARY SCHOOL,FORT MORGAN,CO,80701,,
2405,7856,SHERMAN EARLY CHILDHOOD CENTER,FORT MORGAN,CO,80701,,
2505,9352,WELDON VALLEY ELEMENTARY SCHOOL,WELDONA,CO,80653,,
2505,9356,WELDON VALLEY JUNIOR HIGH SCHOOL,WELDONA,CO,80653,,
2505,9360,WELDON VALLEY HIGH SCHOOL,WELDONA,CO,80653,,
2515,9263,WIGGINS MIDDLE SCHOOL,WIGGINS,CO,80654,,
2515,9576,WIGGINS ELEMENTARY SCHOOL,WIGGINS,CO,80654,,
2515,9582,WIGGINS HIGH SCHOOL,WIGGINS,CO,80654,,
2520,4841,LA JUNTA INTERMEDIATE SCHOOL,LA JUNTA,CO,81050,,
2520,4843,LA JUNTA PRIMARY SCHOOL,LA JUNTA,CO,81050,,
2520,5015,LA JUNTA JR/SR HIGH SCHOOL,LA JUNTA,CO,81050,,
2530,5114,JEFFERSON INTERMEDIATE SCHOOL,ROCKY FORD,CO,81067,,
2530,7442,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,ROCKY FORD,CO,81067,,
2530,9264,WASHINGTON PRIMARY SCHOOL,ROCKY FORD,CO,81067,,
2535,5498,MANZANOLA ELEMENTARY SCHOOL,MANZANOLA,CO,81058,,
2535,5506,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,MANZANOLA,CO,81058,,
2540,56,FOWLER ELEMENTARY SCHOOL,FOWLER,CO,80139,,
2540,3130,FOWLER JUNIOR HIGH SCHOOL,FOWLER,CO,81039,,
2540,3134,FOWLER HIGH SCHOOL,FOWLER,CO,81039,,
2560,1538,CHERAW ELEMENTARY SCHOOL,CHERAW,CO,81030,,
2560,1546,CHERAW HIGH SCHOOL,CHERAW,CO,81030,,
2560,1548,CHERAW MIDDLE SCHOOL,CHERAW,CO,81030,,
2570,8452,SWINK ELEMENTARY SCHOOL,SWINK,CO,81077,,
2570,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,SWINK,CO,81077,,
2580,6596,OURAY ELEMENTARY SCHOOL,OURAY,CO,81427,,
2580,6598,OURAY MIDDLE SCHOOL,OURAY,CO,81427,,
2580,6600,OURAY SENIOR HIGH SCHOOL,OURAY,CO,81427,,
2590,7342,RIDGWAY ELEMENTARY SCHOOL,RIDGWAY,CO,81432,,
2590,7344,RIDGWAY MIDDLE SCHOOL,RIDGWAY,CO,81432,,
2590,7346,RIDGWAY HIGH SCHOOL,RIDGWAY,CO,81432,,
2600,7042,DEER CREEK ELEMENTARY SCHOOL,BAILEY,CO,80421,,
2600,7046,PLATTE CANYON HIGH SCHOOL,BAILEY,CO,80421,,
2600,7048,FITZSIMMONS MIDDLE SCHOOL,BAILEY,CO,80421,,
2610,3681,GUFFEY CHARTER SCHOOL,GUFFEY,CO,80820,,
2610,4908,LAKE GEORGE CHARTER SCHOOL,LAKE GEORGE,CO,80827,,
2610,7891,SILVERHEELS MIDDLE SCHOOL,FAIRPLAY,CO,80440,,
2610,8114,EDITH TETER ELEMENTARY SCHOOL,FAIRPLAY,CO,80440,,
2610,8118,SOUTH PARK HIGH SCHOOL,FAIRPLAY,CO,80440,,
2620,4076,HOLYOKE ELEMENTARY SCHOOL,HOLYOKE,CO,80734,,
2620,4080,HOLYOKE SENIOR HIGH SCHOOL,HOLYOKE,CO,80734,,
2630,3846,HAXTUN ELEMENTARY SCHOOL,HAXTUN,CO,80731,,
2630,3850,HAXTUN HIGH SCHOOL,HAXTUN,CO,80731,,
2640,42,ASPEN COMMUNITY CHARTER SCHOOL,WOODY CREEK,CO,81656,,
2640,428,ASPEN ELEMENTARY SCHOOL,ASPEN,CO,81611,,
2640,430,ASPEN MIDDLE SCHOOL,ASPEN,CO,81611,,
2640,432,ASPEN HIGH SCHOOL,ASPEN,CO,81611,,
2640,447,ASPEN PRE-SCHOOL,ASPEN,CO,81611,,
2650,3542,GRANADA ELEMENTARY SCHOOL,GRANADA,CO,81041,,
2650,3546,GRANADA UNDIVIDED HIGH SCHOOL,GRANADA,CO,81041,,
2660,200,ALTA VISTA CHARTER SCHOOL,LAMAR,CO,81052,,
2660,4956,LAMAR MIDDLE SCHOOL,LAMAR,CO,81052,,
2660,4960,LAMAR HIGH SCHOOL,LAMAR,CO,81052,,
2660,5777,MELVIN HENDRICKSON DEVELOPMENT CENTER,LAMAR,CO,81052,,
2660,6794,PARKVIEW ELEMENTARY SCHOOL,LAMAR,CO,81052,,
2660,9268,WASHINGTON ELEMENTARY SCHOOL,LAMAR,CO,81052,,
2670,4058,HOLLY HIGH SCHOOL,HOLLY,CO,81047,,
2670,4069,HOLLY JUNIOR HIGH SCHOOL,HOLLY,CO,81047,,
2670,7794,SHANNER ELEMENTARY SCHOOL,HOLLY,CO,81047,,
2680,9604,WILEY ELEMENTARY SCHOOL,WILEY,CO,81092,,
2680,9608,WILEY JUNIOR-SENIOR HIGH SCHOOL,WILEY,CO,81092,,
2690,738,BELMONT ELEMENTARY SCHOOL,PUEBLO,CO,81001,,
2690,756,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,PUEBLO,CO,81001,,
2690,822,BESSEMER ELEMENTARY SCHOOL,PUEBLO,CO,81004,,
2690,860,BEULAH HEIGHTS ELEMENTARY SCHOOL,PUEBLO,CO,81005,,
2690,954,BRADFORD ELEMENTARY SCHOOL,PUEBLO,CO,81001,,
2690,1304,CARLILE ELEMENTARY SCHOOL,PUEBLO,CO,81004,,
2690,1402,CENTENNIAL HIGH SCHOOL,PUEBLO,CO,81008,,
2690,1454,CENTRAL HIGH SCHOOL,PUEBLO,CO,81004,,
2690,1488,CESAR CHAVEZ ACADEMY,PUEBLO,CO,81003,,
2690,1504,GOODNIGHT ELEMENTARY SCHOOL,PUEBLO,CO,81005,,
2690,1828,COLUMBIAN ELEMENTARY SCHOOL,PUEBLO,CO,81004,,
2690,2096,CORWIN INTERNATIONAL MAGNET SCHOOL,PUEBLO,CO,81004,,
2690,2217,DOLORES HUERTA PREPARATORY HIGH SCHOOL,PUEBLO,CO,81003,,
2690,2394,EAST HIGH SCHOOL,PUEBLO,CO,81001,,
2690,2438,EVA R BACA ELEMENTARY SCHOOL,PUEBLO,CO,81001,,
2690,2620,FOUNTAIN INTERNATIONAL MAGNET SCHOOL,PUEBLO,CO,81001,,
2690,3206,FREED MIDDLE SCHOOL,PUEBLO,CO,81003,,
2690,3724,HAAFF ELEMENTARY SCHOOL,PUEBLO,CO,81001,,
2690,3924,HERITAGE ELEMENTARY SCHOOL,PUEBLO,CO,81004,,
2690,3976,HIGHLAND PARK ELEMENTARY SCHOOL,PUEBLO,CO,81005,,
2690,4302,IRVING ELEMENTARY SCHOOL,PUEBLO,CO,81003,,
2690,4376,JAMES H RISLEY MIDDLE SCHOOL,PUEBLO,CO,81001,,
2690,5048,LEMUEL PITTS MIDDLE SCHOOL,PUEBLO,CO,81005,,
2690,5916,MINNEQUA ELEMENTARY SCHOOL,PUEBLO,CO,81004,,
2690,6132,MORTON ELEMENTARY SCHOOL,PUEBLO,CO,81003,,
2690,6399,NORTHMOOR PRESCHOOL,PUEBLO,CO,81008,,
2690,6504,OLGA A HELLBECK ELEMENTARY SCHOOL,PUEBLO,CO,81005,,
2690,6770,PARK VIEW ELEMENTARY SCHOOL,PUEBLO,CO,81001,,
2690,7209,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,PUEBLO,CO,81004,,
2690,7481,RONCALLI MIDDLE SCHOOL,PUEBLO,CO,81005,,
2690,8030,SOMERLID ELEMENTARY SCHOOL,PUEBLO,CO,81003,,
2690,8082,SOUTH HIGH SCHOOL,PUEBLO,CO,81005,,
2690,8116,SOUTH PARK ELEMENTARY SCHOOL,PUEBLO,CO,81005,,
2690,8143,SPANN ELEMENTARY SCHOOL,PUEBLO,CO,81001,,
2690,8402,SUNSET PARK ELEMENTARY SCHOOL,PUEBLO,CO,81005,,
2690,9188,W H HEATON MIDDLE SCHOOL,PUEBLO,CO,81001,,
2700,25,SKY VIEW MIDDLE SCHOOL,PUEBLO WEST,CO,81007,,
2700,26,DESERT SAGE ELEMENTARY SCHOOL,PUEBLO WEST,CO,81007,,
2700,472,AVONDALE ELEMENTARY SCHOOL,AVONDALE,CO,81022,,
2700,852,BEULAH ELEMENTARY SCHOOL,BEULAH,CO,81023,,
2700,856,BEULAH MIDDLE SCHOOL,BEULAH,CO,81023,,
2700,1377,CEDAR RIDGE ELEMENTARY SCHOOL,PUEBLO WEST,CO,81007,,
2700,3279,FUTURES ACADEMY,PUEBLO,CO,81001,,
2700,5990,70 ONLINE,PUEBLO,CO,81006,,
2700,6354,NORTH MESA ELEMENTARY SCHOOL,PUEBLO,CO,81006,,
2700,7086,PLEASANT VIEW MIDDLE SCHOOL,PUEBLO,CO,81006,,
2700,7153,PRAIRIE WINDS ELEMENTARY SCHOOL,PUEBLO WEST,CO,81007,,
2700,7208,PUEBLO COUNTY HIGH SCHOOL,PUEBLO,CO,81006,,
2700,7210,PUEBLO WEST ELEMENTARY SCHOOL,PUEBLO WEST,CO,81007,,
2700,7212,PUEBLO WEST MIDDLE SCHOOL,PUEBLO WEST,CO,81007,,
2700,7214,PUEBLO WEST HIGH SCHOOL,PUEBLO WEST,CO,81007,,
2700,7530,RYE ELEMENTARY SCHOOL,RYE,CO,81069,,
2700,7532,CRAVER MIDDLE SCHOOL,COLORADO CITY,CO,81019,,
2700,7534,RYE HIGH SCHOOL,RYE,CO,81069,,
2700,7879,SOUTHERN COLORADO EARLY COLLEGE,PUEBLO WEST,CO,81007,,
2700,7886,SIERRA VISTA ELEMENTARY SCHOOL,PUEBLO WEST,CO,81007,,
2700,8110,SOUTH MESA ELEMENTARY SCHOOL,PUEBLO,CO,81006,,
2700,8420,SWALLOWS CHARTER ACADEMY,PUEBLO WEST,CO,81007,,
2700,8810,THE CONNECT CHARTER SCHOOL,PUEBLO,CO,81003,,
2700,9130,VINELAND ELEMENTARY SCHOOL,PUEBLO,CO,81006,,
2700,9134,VINELAND MIDDLE SCHOOL,PUEBLO,CO,81006,,
2710,5750,MEEKER ELEMENTARY SCHOOL,MEEKER,CO,81641,,
2710,5754,BARONE MIDDLE SCHOOL,MEEKER,CO,81641,,
2710,5762,MEEKER HIGH SCHOOL,MEEKER,CO,81641,,
2720,7268,PARKVIEW ELEMENTARY SCHOOL,RANGELY,CO,81648,,
2720,7276,RANGELY JUNIOR/SENIOR HIGH SCHOOL,RANGELY,CO,81648,,
2730,2148,DEL NORTE MIDDLE SCHOOL,DEL NORTE,CO,81132,,
2730,2150,DEL NORTE HIGH SCHOOL,DEL NORTE,CO,81132,,
2730,5840,MESA ELEMENTARY SCHOOL,DEL NORTE,CO,81132,,
2730,8960,UNDERWOOD ELEMENTARY SCHOOL,DEL NORTE,CO,81132,,
2740,5579,MARSH ELEMENTARY SCHOOL,MONTE VISTA,CO,81144,,
2740,6030,BYRON SYRING DELTA CENTER,MONTE VISTA,CO,81144,,
2740,6036,BILL METZ ELEMENTARY SCHOOL,MONTE VISTA,CO,81144,,
2740,6044,MONTE VISTA MIDDLE SCHOOL,MONTE VISTA,CO,81144,,
2740,6046,MONTE VISTA SENIOR HIGH SCHOOL,MONTE VISTA,CO,81144,,
2740,6520,MONTE VISTA ON-LINE ACADEMY,MONTE VISTA,CO,81144,,
2750,7660,SARGENT ELEMENTARY SCHOOL,MONTE VISTA,CO,81144,,
2750,7664,SARGENT SENIOR HIGH SCHOOL,MONTE VISTA,CO,81144,,
2750,7668,SARGENT JUNIOR HIGH SCHOOL,MONTE VISTA,CO,81144,,
2760,2522,HAYDEN VALLEY ELEMENTARY SCHOOL,HAYDEN,CO,81639,,
2760,3860,HAYDEN MIDDLE SCHOOL,HAYDEN,CO,81639,,
2760,3862,HAYDEN HIGH SCHOOL,HAYDEN,CO,81639,,
2770,6363,NORTH ROUTT CHARTER SCHOOL,CLARK,CO,80428,,
2770,8208,SODA CREEK ELEMENTARY SCHOOL,STEAMBOAT SPRINGS,CO,80487,,
2770,8210,STEAMBOAT SPRINGS MIDDLE SCHOOL,STEAMBOAT SPRINGS,CO,80487,,
2770,8212,STEAMBOAT SPRINGS HIGH SCHOOL,STEAMBOAT SPRINGS,CO,80487,,
2770,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,STEAMBOAT SPRINGS,CO,80487,,
2770,9757,YAMPA VALLEY SCHOOL,STEAMBOAT SPRINGS,CO,80487,,
2780,8048,SOROCO MIDDLE SCHOOL,OAK CREEK,CO,80467,,
2780,8050,SOROCO HIGH SCHOOL,OAK CREEK,CO,80467,,
2780,8119,SOUTH ROUTT EARLY LEARNING CENTER,YAMPA,CO,80483,,
2780,8120,SOUTH ROUTT ELEMENTARY SCHOOL,YAMPA,CO,80483,,
2790,6142,MOUNTAIN VALLEY ELEMENTARY SCHOOL,SAGUACHE,CO,81149,,
2790,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,SAGUACHE,CO,81149,,
2790,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,SAGUACHE,CO,81149,,
2800,2018,CRESTONE CHARTER SCHOOL,CRESTONE,CO,81131,,
2800,5954,MOFFAT ELEMENTARY SCHOOL,MOFFAT,CO,81143,,
2800,5956,MOFFAT MIDDLE SCHOOL,MOFFAT,CO,81143,,
2800,5958,MOFFAT SENIOR HIGH SCHOOL,MOFFAT,CO,81143,,
2810,51,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,CENTER,CO,81125,,
2810,1368,CENTER VIRTUAL ACADEMY,CENTER,CO,81125,,
2810,1412,HASKIN ELEMENTARY SCHOOL,CENTER,CO,81125,,
2810,1416,SKOGLUND MIDDLE SCHOOL,CENTER,CO,81125,,
2810,1420,CENTER HIGH SCHOOL,CENTER,CO,81125,,
2820,7900,SILVERTON ELEMENTARY SCHOOL,SILVERTON,CO,81433,,
2820,7902,SILVERTON MIDDLE SCHOOL,SILVERTON,CO,81433,,
2820,7904,SILVERTON HIGH SCHOOL,SILVERTON,CO,81433,,
2830,8786,TELLURIDE ELEMENTARY SCHOOL,TELLURIDE,CO,81435,,
