district_id,school_id,school,city,state,zipcode,year,lowestgrade,unnamed: 8,school type,district_name,district size,district setting,developed: 11-5-12
1010,1798,Columbia Elementary School,Colorado Springs,CO,80903,2010,,,,,,,
180,1800,Columbia Middle School,Aurora,CO,80013,2010,,,,,,,
290,1812,Las Animas Elementary School,Las Animas,CO,81054,2010,,,,,,,
880,1816,Columbian Elementary School,Denver,CO,80211,2010,,,,,,,
2690,1828,Columbian Elementary School,Pueblo,CO,81004,2010,,,,,,,
480,1842,Columbine Elementary School,Boulder,CO,80304,2010,,,,,,,
470,1844,Columbine Elementary School,Longmont,CO,80501,2010,,,,,,,
880,1846,Columbine Elementary School,Denver,CO,80205,2010,,,,,,,
2405,1850,Columbine Elementary School,Fort Morgan,CO,80701,2010,,,,,,,
1420,1861,Columbine Hills Elementary School,Littleton,CO,80128,2010,,,,,,,
1420,1864,Columbine High School,Littleton,CO,80123,2010,,,,,,,
880,1866,Ace Community Challenge Charter School,Denver,CO,80204,2010,,,,,,,
1420,1869,Compass Montessori - Wheat Ridge Charter School,Wheat Ridge,CO,80033,2010,,,,,,,
1010,1870,Coronado High School,Colorado Springs,CO,80904,2010,,,,,,,
2690,1872,Community Transition House,Pueblo,CO,81004,2010,,,,,,,
900,1873,Core Knowledge Charter School,Parker,CO,80138,2010,,,,,,,
3120,1875,Frontier Charter Academy,Greeley,CO,80634,2010,,,,,,,
1420,1876,Coronado Elementary School,Littleton,CO,80128,2010,,,,,,,
8001,1877,Colorado Provost Academy,Greenwood Village,CO,80111,2010,,,,,,,
20,1878,Coronado Hills Elementary School,Thornton,CO,80229,2010,,,,,,,
1420,1880,Compass Montessori - Golden Charter School,Golden,CO,80403,2010,,,,,,,
30,1882,Community Leadership Academy,Commerce City,CO,80022,2010,,,,,,,
480,1883,Community Montessori School,Boulder,CO,80305,2010,,,,,,,
1010,1885,Community Prep Charter School,Colorado Springs,CO,80903,2010,,,,,,,
1420,1886,Conifer Senior High School,Conifer,CO,80433,2010,,,,,,,
2035,1888,Cortez Middle School,Cortez,CO,81321,2010,,,,,,,
50,1889,Corridor Community Academy,Bennett,CO,80102,2010,,,,,,,
900,1899,Copper Mesa Elementary School,Highlands Ranch,CO,80126,2010,,,,,,,
8001,1901,Colorado Calvert Academy,Denver,CO,80203,2010,,,,,,,
880,1908,Cory Elementary School,Denver,CO,80210,2010,,,,,,,
20,1914,Cotton Creek Elementary School,Westminster,CO,80030,2010,,,,,,,
2180,1915,Cottonwood Elementary School,Montrose,CO,81401,2010,,,,,,,
130,1916,Cottonwood Creek Elementary School,Englewood,CO,80111,2010,,,,,,,
1560,1920,Cottonwood Plains Elementary School,Ft Collins,CO,80525,2010,,,,,,,
900,1925,Cougar Run Elementary School,Highlands Ranch,CO,80126,2010,,,,,,,
880,1928,Cowell Elementary School,Denver,CO,80204,2010,,,,,,,
900,1934,Coyote Creek Elementary School,Highlands Ranch,CO,80129,2010,,,,,,,
2020,1936,Sandrock Elementary,Craig,CO,81625,2010,,,,,,,
20,1937,Coyote Ridge Elementary School,Broomfield,CO,80020,2010,,,,,,,
2020,1938,Craig Middle School School,Craig,CO,81625,2010,,,,,,,
180,1948,Crawford Elementary School,Aurora,CO,80010,2010,,,,,,,
870,1952,Crawford Elementary School,Crawford,CO,81415,2010,,,,,,,
2010,1962,Lamb Elementary School,Creede,CO,81130,2010,,,,,,,
2010,1966,Creede Middle/High School,Creede,CO,81130,2010,,,,,,,
770,1967,Crowley County Online Academy,Ordway,CO,81063,2010,,,,,,,
130,1970,Creekside Elementary School,Centennial,CO,80016,2010,,,,,,,
1420,1976,Creighton Middle School,Lakewood,CO,80226,2010,,,,,,,
480,1996,Crest View Elementary School,Boulder,CO,80304,2010,,,,,,,
1360,2006,Crested Butte Community School,Crested Butte,CO,81224,2010,,,,,,,
900,2012,Cresthill Middle School,Highlands Ranch,CO,80130,2010,,,,,,,
2800,2018,Crestone Charter School,Crestone,CO,81131,2010,,,,,,,
3010,2024,Cripple Creek-Victor Junior-Senior High School,Cripple Creek,CO,80813,2010,,,,,,,
880,2027,Polaris At Ebert Elementary School,Denver,CO,80205,2010,,,,,,,
70,2035,Crown Pointe Charter Academy,Westminster,CO,80031,2010,,,,,,,
770,2050,Crowley County Elementary School,Ordway,CO,81063,2010,,,,,,,
770,2054,Crowley County Ward Middle School,Ordway,CO,81063,2010,,,,,,,
770,2058,Crowley County High School,Ordway,CO,81063,2010,,,,,,,
1180,2063,Crystal River Elementary School,Carbondale,CO,81623,2010,,,,,,,
860,2088,Custer County Elementary School,Westcliffe,CO,81252,2010,,,,,,,
1560,2089,Coyote Ridge Elementary School,Fort Collins,CO,80525,2010,,,,,,,
860,2091,Custer Middle School,Westcliffe,CO,81252,2010,,,,,,,
860,2092,Custer County High School,Westcliffe,CO,81252,2010,,,,,,,
1420,2093,Dakota Ridge Senior High School,Littleton,CO,80127,2010,,,,,,,
130,2094,Dakota Valley Elementary School,Aurora,CO,80013,2010,,,,,,,
180,2095,Dalton Elementary School,Aurora,CO,80013,2010,,,,,,,
2690,2096,Corwin International Magnet School,Pueblo,CO,81004,2010,,,,,,,
180,2114,Dartmouth Elementary School,Aurora,CO,80013,2010,,,,,,,
1420,2120,D'evelyn Junior/Senior High School,Denver,CO,80235,2010,,,,,,,
1980,2122,De Beque Elementary School,De Beque,CO,81630,2010,,,,,,,
880,2125,Denver Green School,Denver,CO,80224,2010,,,,,,,
1980,2126,De Beque Undivided High School,De Beque,CO,81630,2010,,,,,,,
880,2127,Denver Language School,Denver,CO,80220,2010,,,,,,,
2000,2128,Independence Academy,Grand Junction,CO,81501,2010,,,,,,,
1420,2130,Deer Creek Middle School,Littleton,CO,80123,2010,,,,,,,
170,2136,Deer Trail Elementary School,Deer Trail,CO,80105,2010,,,,,,,
170,2140,Deer Trail Junior-Senior High School,Deer Trail,CO,80105,2010,,,,,,,
880,2145,Denver School Of Science And Technology: Gvr,Denver,CO,80249,2010,,,,,,,
2730,2148,Del Norte Middle School,Del Norte,CO,81132,2010,,,,,,,
2730,2150,Del Norte High School,Del Norte,CO,81132,2010,,,,,,,
870,2152,Delta Academy Of Applied Learning,Delta,CO,81416,2010,,,,,,,
870,2155,Delta County Opportunity School,Delta,CO,81416,2010,,,,,,,
870,2160,Delta Middle School,Delta,CO,81416,2010,,,,,,,
870,2164,Delta High School,Delta,CO,81416,2010,,,,,,,
870,2166,Delta Vision School,Delta,CO,81416,2010,,,,,,,
880,2174,Denison Montessori School,Denver,CO,80219,2010,,,,,,,
880,2183,Denver Center For International Studies,Denver,CO,80204,2010,,,,,,,
880,2184,Denver School Of The Arts,Denver,CO,80220,2010,,,,,,,
880,2185,Denver School Of Science And Technology,Denver,CO,80235,2010,,,,,,,
1420,2194,Devinny Elementary School,Lakewood,CO,80228,2010,,,,,,,
1040,2195,Discovery Canyon Campus School,Colorado Springs,CO,80921,2010,,,,,,,
1010,2202,Doherty High School,Colorado Springs,CO,80917,2010,,,,,,,
2055,2204,Dolores Elementary School,Dolores,CO,81323,2010,,,,,,,
2055,2206,Dolores Middle School,Dolores,CO,81323,2010,,,,,,,
2055,2208,Dolores High School,Dolores,CO,81323,2010,,,,,,,
890,2216,Dove Creek High School,Dove Creek,CO,81324,2010,,,,,,,
2690,2217,Dolores Huerta Preparatory High School,Pueblo,CO,81003,2010,,,,,,,
3120,2222,Dos Rios Elementary School,Evans,CO,80620,2010,,,,,,,
2000,2224,Dos Rios Elementary School,Grand Junction,CO,81503,2010,,,,,,,
900,2226,Castle Rock Middle School,Castle Rock,CO,80109,2010,,,,,,,
900,2230,Douglas County High School,Castle Rock,CO,80104,2010,,,,,,,
900,2232,Rock Ridge Elementary School,Castle Rock,CO,80104,2010,,,,,,,
900,2233,Cherokee Trail Elementary School,Parker,CO,80134,2010,,,,,,,
900,2234,Eagle Ridge Elementary School,Lone Tree,CO,80124,2010,,,,,,,
480,2240,Douglass Elementary School,Boulder,CO,80303,2010,,,,,,,
1040,2248,Douglass Valley Elementary School,Usaf Academy,CO,80840,2010,,,,,,,
880,2258,Doull Elementary School,Denver,CO,80219,2010,,,,,,,
1420,2288,Drake Junior High School,Arvada,CO,80002,2010,,,,,,,
130,2292,Dry Creek Elementary School,Englewood,CO,80112,2010,,,,,,,
2000,2297,Dual Immersion Academy School,Grand Junction,CO,81501,2010,,,,,,,
1550,2298,Dunn Elementary School,Fort Collins,CO,80521,2010,,,,,,,
1420,2300,Dunstan Middle School,Lakewood,CO,80228,2010,,,,,,,
30,2308,Dupont Elementary School,Commerce City,CO,80022,2010,,,,,,,
1520,2318,Durango High School,Durango,CO,81301,2010,,,,,,,
1420,2322,Dutch Creek Elementary School,Littleton,CO,80128,2010,,,,,,,
1430,2328,Eads Elementary School,Eads,CO,81036,2010,,,,,,,
1430,2332,Eads Middle School,Eads,CO,81036,2010,,,,,,,
1430,2336,Eads High School,Eads,CO,81036,2010,,,,,,,
900,2338,Eagle Academy,Highlands Ranch,CO,80130,2010,,,,,,,
910,2340,Eagle County Charter Academy,Edwards,CO,81632,2010,,,,,,,
470,2343,Eagle Crest Elementary School,Longmont,CO,80503,2010,,,,,,,
910,2346,Eagle Valley Elementary School,Eagle,CO,81631,2010,,,,,,,
910,2350,Eagle Valley High School,Gypsum,CO,81637,2010,,,,,,,
910,2355,Eagle Valley Middle School,Eagle,CO,81631,2010,,,,,,,
130,2357,Eaglecrest High School,Centennial,CO,80015,2010,,,,,,,
1040,2358,Eagleview Middle School,Colorado Springs,CO,80919,2010,,,,,,,
20,2361,Eagleview Elementary School,Thornton,CO,80241,2010,,,,,,,
880,2364,Eagleton Elementary School,Denver,CO,80204,2010,,,,,,,
2020,2373,Early Childhood Center,Craig,CO,81625,2010,,,,,,,
2020,2374,East Elementary School,Craig,CO,81625,2010,,,,,,,
1350,2376,East Grand Middle School,Granby,CO,80446,2010,,,,,,,
140,2382,East Elementary School,Littleton,CO,80120,2010,,,,,,,
180,2384,East Middle School,Aurora,CO,80011,2010,,,,,,,
2000,2392,East Middle School,Grand Junction,CO,81501,2010,,,,,,,
2690,2394,East High School,Pueblo,CO,81001,2010,,,,,,,
880,2398,East High School,Denver,CO,80206,2010,,,,,,,
40,2399,Eagle Ridge Academy,Brighton,CO,80601,2010,,,,,,,
100,2402,Polston Elementary School,Alamosa,CO,81101,2010,,,,,,,
20,2410,Tarver Elementary School,Thornton,CO,80241,2010,,,,,,,
3120,2414,East Memorial Elementary School,Greeley,CO,80631,2010,,,,,,,
130,2428,Eastridge Community Elementary School,Aurora,CO,80014,2010,,,,,,,
2690,2438,Eva R Baca Elementary School,Pueblo,CO,81001,2010,,,,,,,
3085,2448,Eaton Elementary School,Eaton,CO,80615,2010,,,,,,,
3085,2452,Eaton Middle School,Eaton,CO,80615,2010,,,,,,,
3085,2456,Eaton High School,Eaton,CO,80615,2010,,,,,,,
1580,2481,Eckhart Elementary School,Trinidad,CO,81082,2010,,,,,,,
1420,2496,Edgewater Elementary School,Edgewater,CO,80214,2010,,,,,,,
1120,2504,Edison Academy,Yoder,CO,80864,2010,,,,,,,
880,2506,Edison Elementary School,Denver,CO,80212,2010,,,,,,,
1010,2510,Edison Elementary School,Colorado Springs,CO,80907,2010,,,,,,,
1120,2514,Edison Elementary School,Yoder,CO,80864,2010,,,,,,,
2760,2522,Hayden Valley Elementary School,Hayden,CO,81639,2010,,,,,,,
1040,2524,Edith Wolford Elementary School,Colorado Springs,CO,80908,2010,,,,,,,
1120,2526,Edison Junior-Senior High School,Yoder,CO,80864,2010,,,,,,,
1010,2528,Nikola Tesla Education Opportunity Center,Colorado Springs,CO,80910,2010,,,,,,,
910,2530,Edwards Elementary School,Edwards,CO,81632,2010,,,,,,,
1420,2550,Eiber Elementary School,Lakewood,CO,80215,2010,,,,,,,
480,2552,Eisenhower Elementary School,Boulder,CO,80303,2010,,,,,,,
950,2570,Elbert Elementary School,Elbert,CO,80106,2010,,,,,,,
920,2572,Legacy Academy,Elizabeth,CO,80107,2010,,,,,,,
1195,2573,Elk Creek Elementary,New Castle,CO,81647,2010,,,,,,,
950,2574,Elbert Junior-Senior High School,Elbert,CO,80106,2010,,,,,,,
20,2576,Cherry Drive Elementary School,Thornton,CO,80233,2010,,,,,,,
20,2578,Skyview Elementary School,Thornton,CO,80241,2010,,,,,,,
20,2580,Hunters Glen Elementary School,Thornton,CO,80241,2010,,,,,,,
20,2582,Rocky Mountain Elementary School,Westminster,CO,80030,2010,,,,,,,
20,2584,Riverdale Elementary School,Thornton,CO,80233,2010,,,,,,,
480,2589,Eldorado K-8 School,Superior,CO,80027,2010,,,,,,,
920,2604,Elizabeth Middle School,Elizabeth,CO,80107,2010,,,,,,,
920,2608,Elizabeth High School,Elizabeth,CO,80107,2010,,,,,,,
1420,2616,Elk Creek Elementary School,Pine,CO,80470,2010,,,,,,,
180,2618,Elkhart Elementary School,Aurora,CO,80011,2010,,,,,,,
2690,2620,Fountain International Magnet School,Pueblo,CO,81001,2010,,,,,,,
1050,2638,Ellicott Elementary School,Ellicott,CO,80808,2010,,,,,,,
1050,2640,Ellicott Middle School,Ellicott,CO,80808,2010,,,,,,,
1050,2642,Ellicott Senior High School,Ellicott,CO,80808,2010,,,,,,,
880,2652,Ellis Elementary School,Denver,CO,80222,2010,,,,,,,
900,2656,Eldorado Elementary School,Highlands Ranch,CO,80126,2010,,,,,,,
480,2702,Emerald Elementary School,Broomfield,CO,80020,2010,,,,,,,
2000,2724,New Emerson School At Columbus,Grand Junction,CO,81503,2010,,,,,,,
880,2726,Emily Griffith Opportunity School,Denver,CO,80204,2010,,,,,,,
120,2746,Englewood High School,Englewood,CO,80113,2010,,,,,,,
120,2750,Englewood Leadership Academy,Englewood,CO,80113,2010,,,,,,,
120,2752,Englewood Middle School,Englewood,CO,80110,2010,,,,,,,
880,2755,Venture Prep,Denver,CO,80207,2010,,,,,,,
470,2758,Erie Elementary School,Erie,CO,80516,2010,,,,,,,
470,2760,Erie Middle School,Erie,CO,80516,2010,,,,,,,
470,2761,Erie High School,Erie,CO,80516,2010,,,,,,,
1570,2788,Estes Park Options School,Estes Park,CO,80157,2010,,,,,,,
880,2789,Escuela Tlatelolco School,Denver,CO,80211,2010,,,,,,,
1570,2790,Estes Park K-5 School,Estes Park,CO,80517,2010,,,,,,,
1570,2792,Estes Park Middle School,Estes Park,CO,80517,2010,,,,,,,
1570,2794,Estes Park High School,Estes Park,CO,80517,2010,,,,,,,
1420,2799,Excel Academy Charter School,Arvada,CO,80005,2010,,,,,,,
1040,2800,Explorer Elementary School,Colorado Springs,CO,80920,2010,,,,,,,
140,2804,Euclid Middle School,Littleton,CO,80120,2010,,,,,,,
100,2818,Evans Elementary School,Alamosa,CO,81101,2010,,,,,,,
1420,2820,Everitt Middle School,Wheat Ridge,CO,80033,2010,,,,,,,
1420,2832,Evergreen Middle School,Evergreen,CO,80439,2010,,,,,,,
1420,2836,Evergreen High School,Evergreen,CO,80439,2010,,,,,,,
8001,2837,Early College High School At Arvada,Arvada,CO,80003,2010,,,,,,,
9130,2840,Expeditionary Learning School,Denver,CO,80222,2010,,,,,,,
3120,2850,University Schools,Greeley,CO,80634,2010,,,,,,,
880,2856,Fairmont K-8 School,Denver,CO,80223,2010,,,,,,,
1420,2866,Fairmount Elementary School,Golden,CO,80403,2010,,,,,,,
70,2876,Fairview Elementary School,Denver,CO,80221,2010,,,,,,,
1110,2877,Falcon Virtual Academy,Falcon,CO,80831,2010,,,,,,,
880,2880,Fairview Elementary School,Denver,CO,80204,2010,,,,,,,
480,2892,Fairview High School,Boulder,CO,80305,2010,,,,,,,
130,2897,Falcon Creek Middle School,Aurora,CO,80016,2010,,,,,,,
1110,2902,Falcon Elementary School,Falcon,CO,80831,2010,,,,,,,
1110,2906,Falcon Middle School,Peyton,CO,80831,2010,,,,,,,
1110,2908,Falcon High School,Peyton,CO,80831,2010,,,,,,,
470,2912,Fall River Elementary School,Longmont,CO,80501,2010,,,,,,,
20,2918,Federal Heights Elementary School,Denver,CO,80221,2010,,,,,,,
140,2926,Field Elementary School,Littleton,CO,80121,2010,,,,,,,
480,2940,Fireside Elementary School,Louisville,CO,80027,2010,,,,,,,
2180,2942,Early Childhood Center,Montrose,CO,81403,2010,,,,,,,
1580,2944,Fisher's Peak Elementary School,Trinidad,CO,81082,2010,,,,,,,
40,2945,Foundations Academy,Brighton,CO,80601,2010,,,,,,,
1420,2946,Fitzmorris Elementary School,Arvada,CO,80004,2010,,,,,,,
180,2951,Aurora Public Schools Child Development Center,Aurora,CO,80011,2010,,,,,,,
900,2952,Mammoth Heights Elementary,Parker,CO,80134,2010,,,,,,,
900,2953,Stone Mountain Elementary,Highlands Ranch,CO,80129,2010,,,,,,,
900,2954,Roxborough Intermediate,Littleton,CO,80125,2010,,,,,,,
1450,2956,Flagler Elementary School,Flagler,CO,80815,2010,,,,,,,
1450,2958,Flagler Middle School,Flagler,CO,80815,2010,,,,,,,
1450,2960,Flagler Senior High School,Flagler,CO,80815,2010,,,,,,,
1150,2961,Focus Academy,Florence,CO,81226,2010,,,,,,,
1420,2963,Falcon Bluffs Middle School,Littleton,CO,80128,2010,,,,,,,
470,2964,Flagstaff Charter Academy,Longmont,CO,80501,2010,,,,,,,
900,2965,Flagstone Elementary School,Castle Rock,CO,80104,2010,,,,,,,
480,2970,Flatirons Elementary School,Boulder,CO,80302,2010,,,,,,,
1850,2980,Fleming Elementary School,Fleming,CO,80728,2010,,,,,,,
1850,2988,Fleming High School,Fleming,CO,80728,2010,,,,,,,
180,2995,Fletcher Intermediate Science & Technology School,Aurora,CO,80010,2010,,,,,,,
180,2998,Fletcher Primary School,Aurora,CO,80010,2010,,,,,,,
880,3000,Florence Crittenton High School,Denver,CO,80223,2010,,,,,,,
1150,3002,Florence High School,Florence,CO,81226,2010,,,,,,,
1520,3012,Florida Mesa Elementary School,Durango,CO,81301,2010,,,,,,,
480,3022,Foothill Elementary School,Boulder,CO,80304,2010,,,,,,,
1420,3025,Foothills Elementary School,Lakewood,CO,80228,2010,,,,,,,
1000,3027,Eagleside Elementary School,Fountain,CO,80817,2010,,,,,,,
130,3030,Fox Ridge Middle School,Aurora,CO,80016,2010,,,,,,,
880,3032,Force Elementary School,Denver,CO,80219,2010,,,,,,,
880,3038,Ford Elementary School,Denver,CO,80239,2010,,,,,,,
1550,3046,Fort Collins High School,Fort Collins,CO,80525,2010,,,,,,,
1520,3050,Fort Lewis Mesa Elementary School,Hesperus,CO,81326,2010,,,,,,,
123,3054,Fort Logan Elementary School,Englewood,CO,80150,2010,,,,,,,
3140,3066,Fort Lupton Middle School,Fort Lupton,CO,80621,2010,,,,,,,
3140,3070,Fort Lupton High School,Fort Lupton,CO,80621,2010,,,,,,,
2405,3074,Fort Morgan Middle School,Fort Morgan,CO,80701,2010,,,,,,,
2405,3078,Fort Morgan High School,Fort Morgan,CO,80701,2010,,,,,,,
1420,3088,Foster Elementary School,Arvada,CO,80002,2010,,,,,,,
3090,3090,Lochbuie Elementary School,Lochbuie,CO,80603,2010,,,,,,,
1000,3102,Aragon Elementary School,Fountain,CO,80817,2010,,,,,,,
1040,3104,Foothills Elementary School,Colorado Springs,CO,80919,2010,,,,,,,
1550,3105,Fossil Ridge High School,Fort Collins,CO,80528,2010,,,,,,,
1000,3106,Fountain Middle School,Fountain,CO,80817,2010,,,,,,,
1000,3108,Mesa Elementary School,Fountain,CO,80817,2010,,,,,,,
1000,3110,Fountain-Fort Carson High School,Fountain,CO,80817,2010,,,,,,,
2540,3130,Fowler Junior High School,Fowler,CO,81039,2010,,,,,,,
2540,3134,Fowler High School,Fowler,CO,81039,2010,,,,,,,
900,3138,Fox Creek Elementary School,Highlands Ranch,CO,80130,2010,,,,,,,
70,3144,Francis M. Day Elementary School,Denver,CO,80221,2010,,,,,,,
3120,3162,Franklin Middle School,Greeley,CO,80634,2010,,,,,,,
900,3172,Franktown Elementary School,Franktown,CO,80116,2010,,,,,,,
1010,3175,Freedom Elementary School,Colorado Springs,CO,80923,2010,,,,,,,
1350,3182,Fraser Valley Elementary School,Fraser,CO,80442,2010,,,,,,,
470,3192,Frederick Elementary School,Frederick,CO,80530,2010,,,,,,,
470,3194,Coal Ridge Middle School,Firestone,CO,80504,2010,,,,,,,
470,3196,Frederick Senior High School,Frederick,CO,80530,2010,,,,,,,
1420,3201,Free Horizon Montessori Charter School,Golden,CO,80401,2010,,,,,,,
2690,3206,Freed Middle School,Pueblo,CO,81003,2010,,,,,,,
1140,3211,Garden Park High School,Canon City,CO,81212,2010,,,,,,,
1420,3216,Fremont Elementary School,Arvada,CO,80004,2010,,,,,,,
1010,3218,Fremont Elementary School,Colorado Springs,CO,80918,2010,,,,,,,
1160,3220,Cotopaxi Elementary School,Cotopaxi,CO,81223,2010,,,,,,,
1150,3224,Fremont Elementary School,Florence,CO,81226,2010,,,,,,,
1150,3226,Fremont Middle School,Florence,CO,81226,2010,,,,,,,
1160,3228,Cotopaxi Junior-Senior High School,Cotopaxi,CO,81223,2010,,,,,,,
990,3234,French Elementary School,Colorado Springs,CO,80911,2010,,,,,,,
920,3236,Frontier High School,Elizabeth,CO,80107,2010,,,,,,,
1040,3238,Frontier Elementary School,Colorado Springs,CO,80920,2010,,,,,,,
900,3241,Frontier Valley Elementary School,Parker,CO,80138,2010,,,,,,,
2000,3244,Fruita Middle School,Fruita,CO,81521,2010,,,,,,,
1420,3250,Norma Anderson Preschool,Wheat Ridge,CO,80033,2010,,,,,,,
2000,3262,Fruitvale Elementary School,Grand Junction,CO,81504,2010,,,,,,,
180,3272,Fulton Elementary School,Aurora,CO,80010,2010,,,,,,,
2700,3279,Futures Academy,Pueblo,CO,81001,2010,,,,,,,
1195,3281,Graham Mesa Elementary School,Rifle,CO,81650,2010,,,,,,,
3085,3286,Galeton Elementary School,Galeton,CO,80622,2010,,,,,,,
880,3296,Garden Place Elementary School,Denver,CO,80216,2010,,,,,,,
1390,3306,Gardner Elementary School,Gardner,CO,81040,2010,,,,,,,
1560,3320,Garfield Elementary School,Loveland,CO,80537,2010,,,,,,,
1195,3325,Kaplan Academy Of Colorado,Rifle,CO,81650,2010,,,,,,,
870,3330,Garnet Mesa Elementary School,Delta,CO,81416,2010,,,,,,,
880,3340,Archuleta Elementary School,Denver,CO,80239,2010,,,,,,,
2000,3350,Gateway School,Gateway,CO,81522,2010,,,,,,,
180,3354,Gateway High School,Aurora,CO,80012,2010,,,,,,,
1010,3360,Galileo School Of Math And Science,Colorado Springs,CO,80909,2010,,,,,,,
880,3378,George Washington High School,Denver,CO,80224,2010,,,,,,,
540,3385,Georgetown Community School,Georgetown,CO,80444,2010,,,,,,,
8001,3387,Goal Ged Prep,Westminster,CO,80030,2010,,,,,,,
980,3392,Giberson Elementary School,Colorado Springs,CO,80916,2010,,,,,,,
3080,3398,Gilcrest Elementary School,Gilcrest,CO,80623,2010,,,,,,,
